model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,test_year,rebalance_date,base_unlevered_gross_return,portfolio_exposure,trailing_unlevered_annualized_vol,drawdown_before_rebalance,gross_return,transaction_cost,financing_cost,net_return,raw_universe_return,net_excess_vs_unlevered_universe,net_excess_vs_matched_exposure_universe,realized_return_ic,model_target_ic,turnover,risk_state,regime_is_confident,maximum_position_weight,holdings,risk_anchor,signal_blend,baseline_net_return,baseline_portfolio_exposure,equity_multiplier,cash_weight,cash_proxy,cash_proxy_return,cash_gross_return,cash_turnover,controller_transaction_cost,nav_before_rebalance,nav_after_rebalance,high_water_mark_after_rebalance,soft_floor_value_before_rebalance,cushion_ratio_before_rebalance,drawdown_budget_exposure_cap,drawdown_after_rebalance,drawdown_budget_floor_ratio,drawdown_budget_cushion_multiplier,cash_turnover_bps
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-05-27,0.0008686772126961,0.24145362605488463,0.632172101831668,-0.2800697357922278,0.0003909047457132,0.00044107132135025204,0.0,-0.0003140103670889643,0.020331096600063,-0.0206131879420554,-0.0094310848120208,0.1576506793368746,0.221701974905471,0.4410713213502971,risk_off,True,0.0725152895596155,"BE,CCJ,CLSK,DASH,HIMS,HUT,MARA,ONDS,RIOT,SITM",shrinkage_max_diversification,0.25,-0.0002820913419924,0.45,0.5365636134552991,0.7585463739451154,BIL,-0.00010900363043775396,-8.268430861541168e-05,0.07996610868965592,7.996610868965592e-05,0.983800326084156,0.98349140258262,1.1597687274382353,0.9046196074018236,0.08048454201829487,0.24145362605488463,-0.15199351446989517,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-06-11,0.0100666363886493,0.24058714181033425,0.6000499803111505,-0.2802728218865992,0.0045299863748922,0.00020382998135753483,0.0,0.00221807329503146,0.0047539965984023,-0.0006036380498919,0.0020110600792293,-0.018855411686483,-0.1247448202289202,0.20382998135756691,risk_off,True,0.072,"AFRM,ASTS,CLSK,DASH,HIMS,HUT,MARA,ONDS,POET,RIOT",shrinkage_max_diversification,0.25,0.0041503585485104,0.45,0.5346380929118538,0.7594128581896658,BIL,0.0,0.0,0.0008664842445503806,8.664842445503806e-07,0.98349140258262,0.9856728585985816,1.1597687274382353,0.9046196074018236,0.08019571393677809,0.24058714181033425,-0.1501125739303274,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-06-25,0.059559240901914,0.24669417593175463,0.5721371405477376,-0.2772856960403208,0.0268016584058613,0.00015504204103418593,0.0,0.014455454621441927,0.005006235888459,0.0215237470598944,0.0242771767985469,-0.3303939101029276,-0.3845213329025605,0.15504204103421804,risk_off,True,0.071658675044207,"AFRM,ASTS,AXTI,CLSK,HUT,MARA,MSTR,ONDS,POET,RIOT",shrinkage_max_diversification,0.25,0.0265299829483535,0.45,0.5482092798483437,0.7533058240682453,BIL,-0.00010941265593467087,-8.242119094236263e-05,0.0061070341214204404,6.107034121420441e-06,0.9856728585985816,0.9999212078776403,1.1597687274382353,0.9046196074018236,0.08223139197725154,0.24669417593175463,-0.13782706480944318,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-07-12,-0.0363659682499111,0.2859273302486411,0.5516999978433279,-0.2581120978797393,-0.01636468571246,0.0003554015295245864,0.0,-0.01075342574312852,-0.0045503325500378,-0.0123119473193701,-0.0148146302218909,-0.4244085673026013,-0.2443403237892248,0.35540152952461046,risk_off,True,0.0715498180110052,"AXTI,BB,HUT,MARA,MSTR,OXY,POET,RBLX,RIOT,STRL",shrinkage_max_diversification,0.25,-0.016862279869408,0.45,0.6353940672192024,0.7140726697513589,BIL,0.0,0.0,0.039233154316886454,3.9233154316886454e-05,0.9999212078776403,0.9891686294197487,1.1597687274382353,0.9046196074018236,0.09530911008288036,0.2859273302486411,-0.14709837744574994,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-07-26,0.1051140268126765,0.2564244947826197,0.534697533608574,-0.2706220193170191,0.0473013120657044,0.000445155467852011,0.0,0.026508655752155233,0.0163422061275319,0.0302296760733216,0.0392178894434642,0.0664675437385171,-0.178014952667715,0.44515546785206517,risk_off,True,0.072,"AA,ASTS,CCL,COIN,HUT,MARA,MSTR,NCLH,RIOT,TE",shrinkage_max_diversification,0.25,0.0465718822008536,0.45,0.5698322106280438,0.7435755052173803,BIL,0.0,0.0,0.029502835466021393,2.9502835466021394e-05,0.9891686294197487,1.015390160097868,1.1597687274382353,0.9046196074018236,0.08547483159420656,0.2564244947826197,-0.12448910194300467,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-08-09,-0.0316779313509964,0.3272748458150351,0.5291084120385873,-0.2366535139207549,-0.0142550691079483,0.0004603114253655235,0.0,-0.010974793325529288,-0.0027094701728413,-0.0120811044458145,-0.0135713130408773,-0.3698986180113055,-0.0916078604732567,0.46031142536557645,risk_off,True,0.0721015198867372,"AA,AFRM,ASTS,CCL,CLSK,DOCN,HIMS,JOBY,NCLH,RIOT",shrinkage_max_diversification,0.25,-0.0147905746186559,0.45,0.7272774351445224,0.6727251541849649,BIL,-0.00021865066381432374,-0.00014709180152713586,0.07085035103241533,7.085035103241532e-05,1.015390160097868,1.004246462946018,1.1597687274382353,0.9046196074018236,0.10909161527167836,0.3272748458150351,-0.1340976531034287,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-08-23,0.1277505526518493,0.29761674813949435,0.5150281009311125,-0.2479438470829987,0.0574877486933321,0.00019853484672861232,0.0,0.03782216920653798,0.0223585682937546,0.0348738367821602,0.0471710493437253,0.2455596133686562,0.1439288954455463,0.19853484672865065,risk_off,True,0.0557030158293521,"AA,AFRM,ASTS,CLSK,DOCN,HIMS,JOBY,ONDS,RIOT,TE",shrinkage_max_diversification,0.25,0.0572324050759149,0.45,0.6613705514210986,0.7023832518605057,BIL,0.0,0.0,0.02965809767554073,2.9658097675540727e-05,1.004246462946018,1.0422292425926294,1.1597687274382353,0.9046196074018236,0.09920558271316479,0.29761674813949435,-0.10134734802276835,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-09-07,-0.0237030386750397,0.396101825492319,0.5171131345013305,-0.2049018646994187,-0.0106663674037679,0.00040269976336321917,0.0,-0.0097915166522616,-0.0327926893891216,0.0217807123468862,0.0037447331828693,-0.0288960129384206,0.0534662204575186,0.40269976336330315,risk_off,True,0.0673267741518906,"APP,ASTS,CIFR,CLSK,HIMS,JOBY,ONDS,RIOT,SOFI,TE",shrinkage_max_diversification,0.25,-0.0110119770422354,0.45,0.8802262788718199,0.603898174507681,BIL,0.0,0.0,0.09848507735282463,9.848507735282463e-05,1.0422292425926294,1.0320242376083095,1.1597687274382353,0.9046196074018236,0.132033941830773,0.396101825492319,-0.11014652042920248,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-09-21,0.0076013988841244,0.3703535989670447,0.5045737791595318,-0.2136574671116728,0.003420629497856,0.000396811502230195,0.0,0.0024183939316893706,0.0088952126682888,-0.0059254454667164,-0.0010330784991576,0.164706906000241,0.1916283288043182,0.3968115022301985,risk_off,True,0.0721844736823673,"APP,ASTS,AXTI,CIFR,CLSK,HUT,MARA,ONDS,RDW,WULF",shrinkage_max_diversification,0.25,0.0029697672015723,0.45,0.8230079977045437,0.6296464010329553,BIL,0.0,0.0,0.02574822652527431,2.574822652527431e-05,1.0320242376083095,1.0345200787618978,1.1597687274382353,0.9046196074018236,0.12345119965568155,0.3703535989670447,-0.10799450417411582,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-10-05,0.0840905569390565,0.37669777714378727,0.4905463761813942,-0.2113222128482998,0.0378407506225754,0.0002755241303925752,0.0,0.03133292031255396,0.0441974491441807,-0.0066782586311859,0.0176303383981134,0.068363955595966,0.1689452045752487,0.2755241303926257,risk_off,True,0.0634251768487237,"APP,ASTS,AXTI,CIFR,CLSK,IONQ,MARA,ONDS,POET,RKLB",shrinkage_max_diversification,0.25,0.0375191905129947,0.45,0.8371061714306384,0.6233022228562127,BIL,-0.00010954787625516715,-6.828143477902301e-05,0.006344178176742599,6.344178176742599e-06,1.0345200787618978,1.0669346139514813,1.1597687274382353,0.9046196074018236,0.12556592571459577,0.37669777714378727,-0.08004536705504339,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-10-19,0.1199461055760071,0.45,0.4830554234611875,-0.1817316606987881,0.0539757475092032,0.0005773263912192127,0.0,0.053338381708139905,0.0274391614111111,0.026032561929729,0.0411241007058401,0.158929877660065,0.2169946529104026,0.5773263912193004,risk_off,True,0.0545459283776613,"AA,BB,BE,CIFR,IONQ,JOBY,ONDS,POET,RDW,RIOT",shrinkage_max_diversification,0.25,0.0534717233408401,0.45,1.0,0.55,BIL,-0.00010916256335269381,-6.00394098439816e-05,0.07330222285621268,7.330222285621269e-05,1.0669346139514813,1.1238431796480521,1.1597687274382353,0.9046196074018236,0.1521321029678759,0.4563963089036277,-0.030976475688853644,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-11-02,0.0295441782523622,0.45,0.4532250296808367,-0.1379774424411051,0.013294880213563,0.0002933571877478,0.0,0.0130015230258152,0.0262446640851047,-0.0132431410592895,0.001191424187518,0.0980904762861933,-0.1579223133021045,0.2933571877478045,risk_off,True,0.0574548583962779,"AA,BB,CIFR,HIMS,JOBY,ONDS,PINS,RDW,RIOT,RKLB",shrinkage_max_diversification,0.25,0.0130015230258152,0.45,1.0,0.55,BIL,0.0,0.0,0.0,0.0,1.1238431796480521,1.1384548526256515,1.1597687274382353,0.9046196074018236,0.1950659809270557,0.5851979427811671,-0.018377694024965807,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-11-16,-0.1664155198170032,0.45,0.4489074200482518,-0.1267698363102311,-0.0748869839176514,0.0005407620431566,0.0,-0.07536769999619276,-0.0747709631338913,-0.0006567828269168,-0.041780812550557,-0.3412867976119783,-0.4186331403374866,0.5407620431566857,risk_off,True,0.0728340845375178,"AA,AFRM,CELH,CIFR,CLSK,HIMS,MARA,QXO,RDW,SITM",shrinkage_max_diversification,0.25,-0.0754277459608081,0.45,1.0,0.55,BIL,0.00010917448111880113,6.0045964615340626e-05,0.0,0.0,1.1384548526256515,1.0526521288337516,1.1597687274382353,0.9046196074018236,0.2053970297412558,0.6161910892237674,-0.09236030949126306,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-12-01,-0.0608201821425023,0.42188444988735846,0.486944098014027,-0.1926356192623379,-0.027369081964126,0.0005482794482356204,0.0,-0.026207368533474208,0.0320626590600946,-0.059986570087529,-0.042352107604477,-0.2353134589098671,-0.1961572969739614,0.5482794482357058,risk_off,True,0.0674753282355041,"AAOI,AFRM,APP,DOCN,MARA,MRNA,QXO,RIOT,SITM,TOST",shrinkage_max_diversification,0.25,-0.0279239110274344,0.45,0.9375209997496854,0.5781155501126416,BIL,0.0,0.0,0.028115550112641552,2.811555011264155e-05,1.0526521288337516,1.0250648865558594,1.1597687274382353,0.9046196074018236,0.14062814996245282,0.42188444988735846,-0.11614715735603398,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-12-15,-0.0406542612739918,0.3525004535821811,0.4846633949783181,-0.215180390396776,-0.0182944175732963,0.00047657318920191346,0.0,-0.014877901438589266,0.0230378176693953,-0.0418520505647472,-0.0291812508465798,0.0057896014286444,-0.1004566854747889,0.4765731892019637,risk_off,True,0.070780961410439,"AFRM,MDB,MRNA,QXO,ROKU,SITM,SNOW,TE,WULF,ZS",shrinkage_max_diversification,0.25,-0.0188142328953519,0.45,0.7833343412937357,0.6474995464178189,BIL,-0.00010916256335269381,-7.068271025667567e-05,0.06938399630517733,6.938399630517733e-05,1.0250648865558594,1.0098140722055227,1.1597687274382353,0.9046196074018236,0.11750015119406035,0.3525004535821811,-0.12929703283510774,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,2021-12-30,-0.2010573294081191,0.3125163365190935,0.4858824934804744,-0.2299461693126903,-0.0904757982336535,0.0002448189804416836,0.0,-0.06315384784787427,-0.0241859507284459,-0.0665847942895807,-0.079887067190226,-0.2627557084977138,-0.4713169939112061,0.2448189804417299,risk_off,True,0.073273617299553,"AFRM,CVNA,DOCN,IONQ,MDB,MRNA,ROKU,SITM,TE,WULF",shrinkage_max_diversification,0.25,-0.0907707450180267,0.45,0.6944807478202077,0.6874836634809065,BIL,-0.00010957184075210957,-7.532885049460677e-05,0.039984117063087576,3.998411706308758e-05,1.0098140722055227,0.9460404279348128,1.1597687274382353,0.9046196074018236,0.10417211217303116,0.3125163365190935,-0.184285275544132,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2022,2022-01-03,-0.1953909160015096,0.13135005432086042,0.527162663489551,-0.2998445292281627,-0.0879259122006793,0.0003125163365190935,0.0,-0.026071968566532613,-0.0473257904766033,-0.0410501217240759,-0.0670793064862078,-0.4712230195216537,-0.4691354964722685,0.3125163365190935,risk_off,True,0.0724430545190257,"AFRM,DKNG,DOCN,HOOD,HUT,IONQ,PL,ROKU,TOST,WULF",shrinkage_max_diversification,0.25,-0.0883759122006793,0.45,0.29188900960191205,0.8686499456791396,BIL,-0.00010918644487845075,-9.484479941256462e-05,0.18116628219823305,0.00018116628219823306,0.9460404279348128,0.9213752916350273,1.1597687274382353,0.9046196074018236,0.043783351440286805,0.13135005432086042,-0.20555256419940326,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2022,2022-01-18,-0.072973223144046,0.054556545151552456,0.5689641487959902,-0.36172140763992,-0.0328379504148207,0.0001547044395136909,0.0,-0.004032630500652728,-0.0125263264234442,-0.0209542585012703,-0.0278437380341647,-0.0147444486026419,-0.0114930717135479,0.1547044395136951,risk_off,True,0.0697387629221167,"DKNG,HOOD,ILMN,MP,ONTO,PL,QXO,RDW,TSLA,WULF",shrinkage_max_diversification,0.25,-0.0334805849247146,0.45,0.1212367670034499,0.9454434548484475,BIL,0.00010919836786005277,0.00010324088217341996,0.07679350916930794,7.679350916930793e-05,0.9213752916350273,0.917659725531432,1.1597687274382353,0.9046196074018236,0.018185515050517485,0.054556545151552456,-0.20875627716017808,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2022,2022-02-01,0.0433277053908178,0.042630566974234584,0.5728766422868956,-0.3830913482570589,0.019497467425868,6.354994420523562e-05,0.0,0.0017835347022979167,0.0088458839554102,0.0101066508936377,0.0149718870691134,0.084120638036137,-0.1280063659764825,0.06354994420524299,risk_off,True,0.0743482549006507,"CLSK,DKNG,HOOD,HUT,MARA,NET,ONTO,PL,SOFI,WULF",shrinkage_max_diversification,0.25,0.018952534849048,0.45,0.09473459327607685,0.9573694330257654,BIL,0.0,0.0,0.011925978177317886,1.1925978177317886e-05,0.917659725531432,0.9192964034968185,1.1597687274382353,0.9046196074018236,0.014210188991411528,0.042630566974234584,-0.20734506652251794,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2022,2022-02-15,-0.0978466840589693,0.047895747353630565,0.5259964370347705,-0.3713993655362216,-0.0440310078265362,8.713049152249911e-05,0.0,-0.004648614193310714,-0.0163144036353326,-0.0284857620402793,-0.0374586840397123,-0.1988704317772739,-0.3151238970629623,0.0871304915225023,risk_off,True,0.0766631333742653,"AFRM,CIFR,CVNA,MARA,MRNA,NVTS,RBLX,RIOT,RIVN,SOFI",shrinkage_max_diversification,0.25,-0.044800165675612,0.45,0.10643499411917903,0.9521042526463694,BIL,0.00013124230560190853,0.00012495635729069154,0.0052651803793959395,5.26518037939594e-06,0.9192964034968185,0.9150229491876637,1.1597687274382353,0.9046196074018236,0.015965249117876855,0.047895747353630565,-0.21102981349667904,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2022,2022-03-02,-0.0054866856038999,0.034108461853582926,0.4872098409273802,-0.3995607781039937,-0.0024690085217549,5.548516177808386e-05,0.0,-0.00013669939827003465,-0.0156452881841064,0.0126261509463259,0.0040212424450673,-0.2908678587508675,-0.1084258559281041,0.055485161778086274,risk_off,True,0.0765969024720829,"AFRM,CIFR,DOCN,JOBY,MARA,MRNA,ONDS,RIOT,VRT,XYZ",shrinkage_max_diversification,0.25,-0.0030191372377805,0.45,0.07579658189685094,0.965891538146417,BIL,0.0001096688043613625,0.00010592817013127492,0.013787285500047597,1.3787285500047596e-05,0.9150229491876637,0.9148978661011065,1.1597687274382353,0.9046196074018236,0.011369487284527642,0.034108461853582926,-0.21113766524642708,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2022,2022-03-16,0.1752878566594126,0.03370297083460581,0.4869536897314525,-0.4013735865178439,0.0788795354967356,4.7336061217191976e-05,0.0,0.005966250500668253,0.0605087880433828,0.0177441333577337,0.0510239667815943,0.2048432921196935,-0.2144884366901019,0.04733606121719895,risk_off,True,0.0799367523790473,"AFRM,CVNA,DASH,HIMS,NTRA,ONDS,RBLX,VRT,WULF,XYZ",shrinkage_max_diversification,0.25,0.0782529214011166,0.45,0.07489549074356845,0.9662970291653942,BIL,0.00010955745287155594,0.00010586504123271218,0.00040549101897713324,4.0549101897713324e-07,0.9148978661011065,0.9203563759527926,1.1597687274382353,0.9046196074018236,0.01123432361153527,0.03370297083460581,-0.20643111494674515,0.78,3.0,10.0
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2022,2022-03-30,-0.1105197264850293,0.05129567946333076,0.5324472808323369,-0.3545293208349923,-0.0497338769182631,6.496135919520542e-05,0.0,-0.00583807206633809,-0.0332926426922929,-0.0168567837026109,-0.035167737183372,-0.4672017981128055,-0.5347647652108458,0.06496135919520583,risk_off,True,0.0791208931216519,"AFRM,GH,NTRA,NU,QXO,RBLX,RIVN,SHOP,VRT,WULF",shrinkage_max_diversification,0.25,-0.0501494263949039,0.45,0.11399039880740168,0.9487043205366692,BIL,-0.0001095454513510008,-0.00010392624299183396,0.017592708628724973,1.7592708628724974e-05,0.9203563759527926,0.9149832691032664,1.1597687274382353,0.9046196074018236,0.017098559821110252,0.05129567946333076,-0.21106402728728968,0.78,3.0,10.0
