model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,breadth_top_n,buffer_rank,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,pareto_return_sharpe_drawdown,top10_annualized_net_return,top10_net_sharpe,top10_net_sortino,top10_max_drawdown,top10_annualized_net_volatility,top10_avg_turnover,top10_avg_exposure,annualized_net_return_delta_vs_top10,net_sharpe_delta_vs_top10,net_sortino_delta_vs_top10,max_drawdown_delta_vs_top10,annualized_net_volatility_delta_vs_top10,avg_turnover_delta_vs_top10,avg_exposure_delta_vs_top10
20,10,equal_weight,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.3664962005434427,1.0562011129249167,2.1714799228374977,-0.5340702777474322,0.6862321604737622,0.014877297856693833,0.002624454572086001,0.007458261943503612,0.7174361376318764,18.079390668323285,0.020271490741420668,0.0007174361376318763,0.0,0.5266104232947569,0.5,1.0,0.0,0.9928057553956835,0.5539568345323741,10,15,0.35495882498216613,9.999999999999998,0.09999999999999999,False,0.3664962005434427,1.0562011129249167,2.1714799228374977,-0.5340702777474322,0.35495882498216613,0.7174361376318764,0.5266104232947569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,equal_weight,vol_target_30pct_max_1p50,0.3,1.5,overall,139,0.3876799198854657,1.0760691080770002,2.2421607424593475,-0.5508253479981627,0.7038164116709437,0.01565019701680651,0.002624454572086001,0.007458261943503612,0.7398273029198523,18.643648033580277,0.020794209330019017,0.0007398273029198522,0.0,0.543617593239216,0.5,1.0,0.0,0.9568345323741008,0.5539568345323741,10,15,0.36650523824470116,9.999999999999998,0.09999999999999999,False,0.3876799198854657,1.0760691080770002,2.2421607424593475,-0.5508253479981627,0.36650523824470116,0.7398273029198523,0.543617593239216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,139,0.3664962005434427,1.0562011129249167,2.1714799228374977,-0.5340702777474322,0.6862321604737622,0.014877297856693833,0.002624454572086001,0.007458261943503612,0.7174361376318764,18.079390668323285,0.020271490741420668,0.0007174361376318763,0.0,0.5266104232947569,0.5,1.0,0.0,0.9928057553956835,0.5539568345323741,10,15,0.35495882498216613,9.999999999999998,0.09999999999999999,False,0.3664962005434427,1.0562011129249167,2.1714799228374977,-0.5340702777474322,0.35495882498216613,0.7174361376318764,0.5266104232947569,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,buffer_inverse_volatility,static_1x,,1.0,overall,139,0.7448254695982648,1.1697988080365898,2.502171915883131,-0.7527126684014007,0.9895216340388071,0.030244042140708135,0.002624454572086001,0.007458261943503612,1.2616649189693598,31.793955958027865,0.023426637143912847,0.0012616649189693596,0.0,1.0,1.0,1.0,0.0,0.0,0.5683453237410072,10,15,0.6515221734796005,9.410015757510605,0.13893429172878594,True,0.7448254695982648,1.1697988080365898,2.502171915883131,-0.7527126684014007,0.6515221734796005,1.2616649189693598,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,overall,139,0.44280489120061395,1.1976540903513335,2.2581998914141455,-0.5216633114203608,0.8488327269843171,0.017139978451143335,0.002624454572086001,0.007458261943503612,0.6826397815167569,17.202522494222272,0.025740695374724065,0.0006826397815167569,0.0,0.5341726618705037,0.45,1.0,0.0,0.8705035971223022,0.5683453237410072,10,15,0.36064458047490616,9.410015757510605,0.13893429172878594,True,0.44280489120061395,1.1976540903513335,2.2581998914141455,-0.5216633114203608,0.36064458047490616,0.6826397815167569,0.5341726618705037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,overall,139,0.40971058771260394,1.183410398961898,2.5364805995537263,-0.4704576757583149,0.8708766140380327,0.015901464619737123,0.002624454572086001,0.007458261943503612,0.659534349001208,16.620265594830443,0.024651265972551007,0.0006595343490012081,0.0,0.5215827338129496,0.5,1.0,0.0,0.9568345323741008,0.5683453237410072,10,15,0.3386119547106306,9.410015757510605,0.13893429172878594,True,0.40971058771260394,1.183410398961898,2.5364805995537263,-0.4704576757583149,0.3386119547106306,0.659534349001208,0.5215827338129496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,overall,139,0.3860952073778037,1.1535010298981008,2.4440510426168993,-0.4704576757583149,0.8206800043286994,0.015121189589344018,0.002624454572086001,0.007458261943503612,0.6439641588688099,16.22789680349401,0.023792066960561024,0.0006439641588688098,0.0,0.5089928057553957,0.5,1.0,0.0,0.9928057553956835,0.5683453237410072,10,15,0.3303455894487855,9.410015757510605,0.13893429172878594,False,0.3860952073778037,1.1535010298981008,2.4440510426168993,-0.4704576757583149,0.3303455894487855,0.6439641588688099,0.5089928057553957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,overall,139,0.40971058771260394,1.183410398961898,2.5364805995537263,-0.4704576757583149,0.8708766140380327,0.015901464619737123,0.002624454572086001,0.007458261943503612,0.659534349001208,16.620265594830443,0.024651265972551007,0.0006595343490012081,0.0,0.5215827338129496,0.5,1.0,0.0,0.9568345323741008,0.5683453237410072,10,15,0.3386119547106306,9.410015757510605,0.13893429172878594,True,0.40971058771260394,1.183410398961898,2.5364805995537263,-0.4704576757583149,0.3386119547106306,0.659534349001208,0.5215827338129496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,overall,139,0.3860952073778037,1.1535010298981008,2.4440510426168993,-0.4704576757583149,0.8206800043286994,0.015121189589344018,0.002624454572086001,0.007458261943503612,0.6439641588688099,16.22789680349401,0.023792066960561024,0.0006439641588688098,0.0,0.5089928057553957,0.5,1.0,0.0,0.9928057553956835,0.5683453237410072,10,15,0.3303455894487855,9.410015757510605,0.13893429172878594,False,0.3860952073778037,1.1535010298981008,2.4440510426168993,-0.4704576757583149,0.3303455894487855,0.6439641588688099,0.5089928057553957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.4112496478141332,1.183712285030707,2.5296071617332134,-0.4714223738544083,0.8723592061439609,0.015960760453889604,0.002624454572086001,0.007458261943503612,0.6604920689104412,16.64440013654312,0.0247079885391139,0.0006604920689104412,0.0,0.5223631256434021,0.5,1.0,0.0,0.9568345323741008,0.5683453237410072,10,15,0.33978794384784494,9.410015757510605,0.13893429172878594,True,0.4112496478141332,1.183712285030707,2.5296071617332134,-0.4714223738544083,0.33978794384784494,0.6604920689104412,0.5223631256434021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
