model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,breadth_top_n,buffer_rank,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,pareto_return_sharpe_drawdown
20,10,buffer_inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.2788771626548512,0.9056632795927491,1.3326236916855654,-0.5537979782617108,0.5035720129029813,0.0120427599039974,0.002624454572086001,0.007458261943503612,0.697830287141536,17.585323235966708,0.015858517862467975,0.000697830287141536,1.2176126202358324e-05,0.7909323864270443,0.5485859117569019,1.2342516885481813,0.10071942446043165,0.8561151079136691,0.60431654676259,50,75,0.3350887205200587,44.96083169505976,0.03590534003498226,False
20,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.2652879116925564,1.0177704222954707,1.6910338532467821,-0.4444523355654738,0.5968872035626325,0.010774252455537639,0.002624454572086001,0.007458261943503612,0.5717492856867007,14.408081999304857,0.018412437665565457,0.0005717492856867006,1.1014772911827597e-06,0.6400167107527212,0.5,1.0496329471924524,0.03597122302158273,0.9568345323741008,0.60431654676259,50,75,0.2667705367848916,44.96083169505976,0.03590534003498226,False
20,10,buffer_inverse_volatility,vol_target_30pct_max_1p50,0.3,1.5,overall,139,0.2788771626548512,0.9056632795927491,1.3326236916855654,-0.5537979782617108,0.5035720129029813,0.0120427599039974,0.002624454572086001,0.007458261943503612,0.697830287141536,17.585323235966708,0.015858517862467975,0.000697830287141536,1.2176126202358324e-05,0.7909323864270443,0.5485859117569019,1.2342516885481813,0.10071942446043165,0.8561151079136691,0.60431654676259,50,75,0.3350887205200587,44.96083169505976,0.03590534003498226,False
20,10,buffer_inverse_volatility,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,139,0.2652879116925564,1.0177704222954707,1.6910338532467821,-0.4444523355654738,0.5968872035626325,0.010774252455537639,0.002624454572086001,0.007458261943503612,0.5717492856867007,14.408081999304857,0.018412437665565457,0.0005717492856867006,1.1014772911827597e-06,0.6400167107527212,0.5,1.0496329471924524,0.03597122302158273,0.9568345323741008,0.60431654676259,50,75,0.2667705367848916,44.96083169505976,0.03590534003498226,False
20,10,equal_weight,vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.2646305016189865,0.9822967409766349,1.5192149841133205,-0.47858981836177183,0.5529380096819132,0.010899060715669482,0.002624454572086001,0.007458261943503612,0.6123533760212326,15.431305075735063,0.01714893849355,0.0006123533760212326,4.077800683582756e-07,0.6846172788820328,0.5,1.0285674404689074,0.007194244604316547,0.9496402877697842,0.5971223021582733,75,113,0.2796062722979186,74.99999999999999,0.013333333333333334,False
20,10,equal_weight,vol_target_25pct_max_1p50,0.25,1.5,overall,139,0.2646305016189865,0.9822967409766349,1.5192149841133205,-0.47858981836177183,0.5529380096819132,0.010899060715669482,0.002624454572086001,0.007458261943503612,0.6123533760212326,15.431305075735063,0.01714893849355,0.0006123533760212326,4.077800683582756e-07,0.6846172788820328,0.5,1.0285674404689074,0.007194244604316547,0.9496402877697842,0.5971223021582733,75,113,0.2796062722979186,74.99999999999999,0.013333333333333334,False
20,10,equal_weight,vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.30396776907669354,0.9706732491421662,1.479552439419326,-0.5481963528764886,0.5544870327606485,0.0127533948480985,0.002624454572086001,0.007458261943503612,0.7268982329586178,18.317835470557167,0.01659408774389695,0.0007268982329586177,1.1198423747045611e-05,0.8125391069770427,0.5757120538066434,1.2342809285626888,0.1079136690647482,0.8489208633093526,0.5971223021582733,75,113,0.3310955055742055,74.99999999999999,0.013333333333333334,False
20,10,equal_weight,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.30197641869940384,1.1510972136583397,2.013036744903969,-0.4108865903145208,0.734938607921593,0.011834026381861743,0.002624454572086001,0.007458261943503612,0.5885845226040214,14.83232996962134,0.020359337967662077,0.0005885845226040213,1.0997343805604769e-06,0.6542918894186449,0.5,1.0660892243741438,0.02877697841726619,0.9640287769784173,0.5971223021582733,75,113,0.2590723539979228,74.99999999999999,0.013333333333333334,True
20,10,equal_weight,vol_target_30pct_max_1p50,0.3,1.5,overall,139,0.30396776907669354,0.9706732491421662,1.479552439419326,-0.5481963528764886,0.5544870327606485,0.0127533948480985,0.002624454572086001,0.007458261943503612,0.7268982329586178,18.317835470557167,0.01659408774389695,0.0007268982329586177,1.1198423747045611e-05,0.8125391069770427,0.5757120538066434,1.2342809285626888,0.1079136690647482,0.8489208633093526,0.5971223021582733,75,113,0.3310955055742055,74.99999999999999,0.013333333333333334,False
20,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,139,0.30197641869940384,1.1510972136583397,2.013036744903969,-0.4108865903145208,0.734938607921593,0.011834026381861743,0.002624454572086001,0.007458261943503612,0.5885845226040214,14.83232996962134,0.020359337967662077,0.0005885845226040213,1.0997343805604769e-06,0.6542918894186449,0.5,1.0660892243741438,0.02877697841726619,0.9640287769784173,0.5971223021582733,75,113,0.2590723539979228,74.99999999999999,0.013333333333333334,True
