model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,top_n,covariance_lookback,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_pairwise_correlation,avg_max_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate,pareto_return_sharpe_drawdown
20,10,shrinkage_min_variance,static_1x,,1.0,overall,139,0.6160414104606193,1.0812854412938666,2.440669429507082,-0.7218866428590734,0.8533769346676814,0.025942120503815808,0.002624454572086001,0.007458261943503612,1.3849116432740731,34.89977341050664,0.017651730950068546,0.0013849116432740729,0.0,1.0,1.0,1.0,0.0,0.0,0.5467625899280576,10,120,0.604596540127176,7.451443277205903,0.16875879925465914,0.22213159998466464,0.5399790798130343,0.47915194465093297,0.14388489208633093,False
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,overall,139,0.38132285114680586,1.1440726657454587,2.3809258292897715,-0.4788361757142209,0.796353472203794,0.014962293791937378,0.002624454572086001,0.007458261943503612,0.7531919117058185,18.980436174986625,0.020090310234773864,0.0007531919117058186,0.0,0.5341726618705037,0.45,1.0,0.0,0.8705035971223022,0.5467625899280576,10,120,0.32956805528706745,7.451443277205903,0.16875879925465914,0.22213159998466464,0.5399790798130343,0.47915194465093297,0.14388489208633093,False
20,10,shrinkage_min_variance,vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.3557879043741907,1.1047009517914501,2.456810826781682,-0.45460062226188025,0.782638401601732,0.014110910540123443,0.002624454572086001,0.007458261943503612,0.734709479214228,18.514678876198545,0.019216531204955013,0.0007347094792142279,0.0,0.53021301218833,0.5,1.0,0.0,0.9568345323741008,0.5467625899280576,10,120,0.32189249500913025,7.451443277205903,0.16875879925465914,0.22213159998466464,0.5399790798130343,0.47915194465093297,0.14388489208633093,False
20,10,shrinkage_min_variance,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.33211132031716417,1.0699813061814591,2.3434264727409446,-0.45460062226188036,0.7305562378351648,0.013305643207483928,0.002624454572086001,0.007458261943503612,0.7179945849562426,18.09346354089731,0.01835532039327246,0.0007179945849562425,0.0,0.5176230841307761,0.5,1.0,0.0,0.9928057553956835,0.5467625899280576,10,120,0.3133720251853922,7.451443277205903,0.16875879925465914,0.22213159998466464,0.5399790798130343,0.47915194465093297,0.14388489208633093,False
20,10,shrinkage_min_variance,vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.38637842276599854,1.0981109843563832,2.334648249318546,-0.488051485305102,0.7916755391584491,0.015415352499519372,0.002624454572086001,0.007458261943503612,0.8028860448728344,20.232728330795428,0.019096703936755152,0.0008028860448728347,0.0,0.5787144775248314,0.5,1.0,0.0,0.9568345323741008,0.5467625899280576,10,120,0.3537592178950596,7.451443277205903,0.16875879925465914,0.22213159998466464,0.5399790798130343,0.47915194465093297,0.14388489208633093,False
20,10,shrinkage_min_variance,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.358059268397638,1.0710974431877598,2.2585135816964015,-0.4809372856204256,0.7445030341861086,0.014395644361128846,0.002624454572086001,0.007458261943503612,0.7770925042111149,19.582731106120093,0.018284439818802168,0.0007770925042111149,0.0,0.5596465247858009,0.5,1.0,0.0,0.9928057553956835,0.5467625899280576,10,120,0.3386902286133593,7.451443277205903,0.16875879925465914,0.22213159998466464,0.5399790798130343,0.47915194465093297,0.14388489208633093,False
20,10,shrinkage_min_variance,vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.43161149883700656,1.0921256909006574,2.2807917501324932,-0.5373127442226728,0.8032779856383573,0.01736047437702833,0.002624454572086001,0.007458261943503612,0.8997691844866385,22.67418344906329,0.01903537121001979,0.0008997691844866384,0.0,0.6486118682375581,0.5,1.0,0.0,0.9568345323741008,0.5467625899280576,10,120,0.4005802243698968,7.451443277205903,0.16875879925465914,0.22213159998466464,0.5399790798130343,0.47915194465093297,0.14388489208633093,False
20,10,shrinkage_min_variance,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.37155370082575345,1.0736556844752156,2.2410742441129923,-0.4831104412151235,0.7690864637311883,0.014953667504822826,0.002624454572086001,0.007458261943503612,0.8145797395288233,20.527409436126348,0.018100369751082823,0.0008145797395288233,0.0,0.5847611139895446,0.5,1.0,0.0,0.9928057553956835,0.5467625899280576,10,120,0.35098069760206635,7.451443277205903,0.16875879925465914,0.22213159998466464,0.5399790798130343,0.47915194465093297,0.14388489208633093,False
20,10,shrinkage_risk_parity,static_1x,,1.0,overall,139,0.685049197313139,1.1290605224561912,2.4779852599176246,-0.734647512564015,0.9324869214110976,0.028366380340014645,0.002624454572086001,0.007458261943503612,1.2629037147221827,31.825173610999002,0.02152538759682936,0.0012629037147221828,0.0,1.0,1.0,1.0,0.0,0.0,0.5683453237410072,10,120,0.633121759507897,9.279058817339934,0.15149757965367677,0.22213159998466464,0.5399790798130343,0.5124692874086202,0.14388489208633093,False
20,10,shrinkage_risk_parity,legacy_risk_scaled,,1.0,overall,139,0.42117207341610663,1.1811876469511313,2.279442674832709,-0.5078657581780615,0.8292980312888916,0.01637875367844077,0.002624454572086001,0.007458261943503612,0.6850683985409037,17.263723643230772,0.024396363271330004,0.0006850683985409037,0.0,0.5341726618705037,0.45,1.0,0.0,0.8705035971223022,0.5683453237410072,10,120,0.3494318567943707,9.279058817339934,0.15149757965367677,0.22213159998466464,0.5399790798130343,0.5124692874086202,0.14388489208633093,False
20,10,shrinkage_risk_parity,vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.38423924870276727,1.1432223608753045,2.4882925682365262,-0.4599453413001472,0.8354019797583376,0.015089407058986431,0.002624454572086001,0.007458261943503612,0.6640064643870935,16.732962902554757,0.022963013241612002,0.0006640064643870935,0.0,0.5245802103892029,0.5,1.0,0.0,0.9568345323741008,0.5683453237410072,10,120,0.3326151332408496,9.279058817339934,0.15149757965367677,0.22213159998466464,0.5399790798130343,0.5124692874086202,0.14388489208633093,False
20,10,shrinkage_risk_parity,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.36040357976825255,1.1105053655997539,2.3823379964245603,-0.4599453413001474,0.7835791504040114,0.014292678795416522,0.002624454572086001,0.007458261943503612,0.6484768439665056,16.34161646795594,0.02205434085881058,0.0006484768439665057,0.0,0.511990282331649,0.5,1.0,0.0,0.9928057553956835,0.5683453237410072,10,120,0.3243347729796653,9.279058817339934,0.15149757965367677,0.22213159998466464,0.5399790798130343,0.5124692874086202,0.14388489208633093,False
