model_horizon_days,rebalance_every_days,base_policy,test_year,rebalance_date,holdings,base_unlevered_gross_return,raw_universe_return,realized_return_ic,model_target_ic,risk_state,regime_is_confident,top_n,buffer_rank,covariance_lookback,risk_anchor,signal_blend,base_effective_n,base_max_weight,base_top3_weight_share,weighted_score_z,weight_score_correlation,covariance_observations,avg_pairwise_correlation,max_pairwise_correlation,ex_ante_annualized_volatility,optimizer_fallback,optimizer_reason
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-05-13,"CCJ,CDE,CELH,EQT,HL,MARA,MP,RIOT,SHOP,SITM",0.1833682961945147,0.04738176771365853,0.3740547651377887,0.38543294876363476,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.473698961709259,0.15665533720360347,0.4482765881887093,2.931376960266766,-0.48474858450893726,60,0.2990643164490036,0.8847462125996447,0.47653467113094866,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-05-27,"BE,CCJ,CLSK,DASH,HIMS,HUT,MARA,ONDS,RIOT,SITM",0.0008686772126961083,0.02033109660006305,0.15765067933687468,0.221701974905471,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.818467551208819,0.1611450879102568,0.4565888527840113,2.9137450184107188,-0.3135916615479827,60,0.40815001799286244,0.8750250560799142,0.5936994276879557,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-06-11,"AFRM,ASTS,CLSK,DASH,HIMS,HUT,MARA,ONDS,POET,RIOT",0.01006663638864935,0.0047539965984023744,-0.018855411686483012,-0.12474482022892026,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.128500425232101,0.16,0.4562930528790007,3.0,,60,0.2282158565856552,0.7454754338868148,0.5023377046739788,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-06-25,"AFRM,ASTS,AXTI,CLSK,HUT,MARA,MSTR,ONDS,POET,RIOT",0.05955924090191406,0.005006235888459096,-0.3303939101029276,-0.3845213329025605,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.9165011343645535,0.15924150009823784,0.44831358942152894,2.9945578864526,-0.3849238290935521,60,0.23656960623577036,0.7788178702447897,0.47775618638482636,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-07-12,"AXTI,BB,HUT,MARA,MSTR,OXY,POET,RBLX,RIOT,STRL",-0.03636596824991113,-0.004550332550037896,-0.42440856730260135,-0.24434032378922488,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.28742136548808,0.1589995955800117,0.4595454206374531,2.966909289724639,-0.6659109331502499,60,0.20227049818068482,0.8461623042819173,0.37975222593017544,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-07-26,"AA,ASTS,CCL,COIN,HUT,MARA,MSTR,NCLH,RIOT,TE",0.10511402681267655,0.016342206127531962,0.06646754373851718,-0.17801495266771503,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.294960219388281,0.16,0.4555114384004437,3.0,,60,0.19602658992008593,0.7965292684172393,0.37550800711625626,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-08-09,"AA,AFRM,ASTS,CCL,CLSK,DOCN,HIMS,JOBY,NCLH,RIOT",-0.03167793135099642,-0.002709470172841376,-0.3698986180113055,-0.09160786047325677,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.108415988649687,0.16022559974830508,0.4149660854097181,2.9883289290361166,-0.2618182695423465,60,0.09813968490533871,0.46661282146373884,0.30531532836953973,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-08-23,"AA,AFRM,ASTS,CLSK,DOCN,HIMS,JOBY,ONDS,RIOT,TE",0.12775055265184931,0.022358568293754644,0.2455596133686562,0.14392889544554638,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.72666651640843,0.12378447962078248,0.35045757003303807,2.981251790640185,-0.25113088167345676,60,0.045087783270591555,0.24372629630090215,0.3069717895145763,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-09-07,"APP,ASTS,CIFR,CLSK,HIMS,JOBY,ONDS,RIOT,SOFI,TE",-0.02370303867503979,-0.03279268938912169,-0.028896012938420687,0.05346622045751869,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.325496114332244,0.14961505367086805,0.3920383715627639,2.995133652957183,0.22279247617268402,60,0.03771090728268124,0.31138464093280865,0.2665897986948059,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-09-21,"APP,ASTS,AXTI,CIFR,CLSK,HUT,MARA,ONDS,RDW,WULF",0.007601398884124483,0.008895212668288804,0.16470690600024102,0.19162832880431827,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.573738067522054,0.16040994151637192,0.4486959301767276,2.9949603292604072,0.5831663934270224,60,0.12011120875915632,0.47297492867813923,0.32295616443095077,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-10-05,"APP,ASTS,AXTI,CIFR,CLSK,IONQ,MARA,ONDS,POET,RKLB",0.08409055693905655,0.044197449144180785,0.06836395559596606,0.16894520457524875,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.188110539099178,0.1409448374416084,0.3974882852798461,3.0,,60,0.06831723132210603,0.38059533030608406,0.29390705033579756,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-10-19,"AA,BB,BE,CIFR,IONQ,JOBY,ONDS,POET,RDW,RIOT",0.11994610557600716,0.0274391614111111,0.158929877660065,0.21699465291040262,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.852554097921857,0.12121317417258085,0.33957483619158824,3.0000000000000004,,60,0.045625418602201026,0.1645422970227506,0.28716168737800535,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-11-02,"AA,BB,CIFR,HIMS,JOBY,ONDS,PINS,RDW,RIOT,RKLB",0.029544178252362295,0.026244664085104744,0.09809047628619331,-0.1579223133021045,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.730387932562493,0.12767746310283998,0.3590374253134754,2.9716437202408326,0.10442945708817523,60,0.06769560287415383,0.21474422465427465,0.33804185764268585,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-11-16,"AA,AFRM,CELH,CIFR,CLSK,HIMS,MARA,QXO,RDW,SITM",-0.16641551981700325,-0.07477096313389131,-0.3412867976119783,-0.41863314033748666,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.198373408278394,0.16185352119448418,0.39286259063502865,2.9128956363277103,-0.09333296049698019,60,0.08515944256161626,0.3621961026566234,0.3629929919056172,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-12-01,"AAOI,AFRM,APP,DOCN,MARA,MRNA,QXO,RIOT,SITM,TOST",-0.0608201821425023,0.03206265906009462,-0.23531345890986713,-0.1961572969739614,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.09071742089817,0.14994517385667594,0.41382347624610644,2.9749096403539177,-0.5264073182722535,60,0.1606748048446234,0.5676273604514948,0.4154239191960019,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-12-15,"AFRM,MDB,MRNA,QXO,ROKU,SITM,SNOW,TE,WULF,ZS",-0.040654261273991896,0.02303781766939532,0.00578960142864443,-0.10045668547478893,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.577500324799914,0.1572910253565311,0.43422018345985525,2.9874297794325524,-0.20873252418614954,60,0.22618058221466872,0.510913302468157,0.4129380142147631,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2021,2021-12-30,"AFRM,CVNA,DOCN,IONQ,MDB,MRNA,ROKU,SITM,TE,WULF",-0.2010573294081191,-0.024185950728445975,-0.26275570849771385,-0.4713169939112061,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.172044563513307,0.1628302606656734,0.47823262072075257,2.7955345744686895,0.11495264226731002,60,0.20449677404919298,0.5380907105491125,0.43105855585741715,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-01-03,"AFRM,DKNG,DOCN,HOOD,HUT,IONQ,PL,ROKU,TOST,WULF",-0.19539091600150962,-0.04732579047660334,-0.4712230195216537,-0.4691354964722685,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.90482956532024,0.16098456559783494,0.4301588423244407,2.96875756237667,0.5593719849629238,60,0.26611798654596164,0.5413547462879342,0.5053277666943329,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-01-18,"DKNG,HOOD,ILMN,MP,ONTO,PL,QXO,RDW,TSLA,WULF",-0.07297322314404603,-0.012526326423444268,-0.014744448602641942,-0.01149307171354791,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.852852431164429,0.15497502871581492,0.41056517314011337,2.9305550670038634,0.4444938193341914,60,0.20025912834102672,0.5011204687515542,0.39389208085039856,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-02-01,"CLSK,DKNG,HOOD,HUT,MARA,NET,ONTO,PL,SOFI,WULF",0.0433277053908178,0.00884588395541027,0.08412063803613701,-0.12800636597648254,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.213110475725902,0.1652183442236683,0.47088822602776725,2.7724156160122115,-0.1301140119734591,60,0.4142372924305049,0.7262488875309062,0.5983634453245925,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-02-15,"AFRM,CIFR,CVNA,MARA,MRNA,NVTS,RBLX,RIOT,RIVN,SOFI",-0.09784668405896935,-0.016314403635332674,-0.19887043177727395,-0.31512389706296234,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.0825460753182625,0.17036251860947854,0.4980608439413254,2.701963601245314,0.5089640339363201,60,0.43495317638334613,0.8854105957001239,0.5932837330987649,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-03-02,"AFRM,CIFR,DOCN,JOBY,MARA,MRNA,ONDS,RIOT,VRT,XYZ",-0.005486685603899961,-0.015645288184106435,-0.2908678587508675,-0.10842585592810418,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.342260548182476,0.17021533882685094,0.4899179894622361,2.7117288400950352,0.5914124275633511,60,0.4890712410920902,0.8857791764540887,0.6494126504127649,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-03-16,"AFRM,CVNA,DASH,HIMS,NTRA,ONDS,RBLX,VRT,WULF,XYZ",0.17528785665941263,0.060508788043382895,0.20484329211969354,-0.21448843669010192,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.392650133529917,0.1776372275089942,0.5215163797525624,2.55277366107127,0.7226865756465647,60,0.3383987654375084,0.640842123300419,0.6268871049081829,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-03-30,"AFRM,GH,NTRA,NU,QXO,RBLX,RIVN,SHOP,VRT,WULF",-0.11051972648502931,-0.0332926426922929,-0.46720179811280554,-0.5347647652108458,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.287112508715641,0.17582420693700423,0.505927020244826,2.586435390505727,0.7057386129501534,60,0.31365790256038795,0.6213036153200157,0.6332553101722005,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-04-13,"AFRM,CELH,HOOD,JOBY,NTRA,RBLX,RGTI,RIVN,W,XYZ",-0.09995344427256574,-0.0478878133167235,-0.33603280208110414,-0.42724119599241234,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.809186263846,0.16,0.47999999999999987,3.0,,60,0.4481007019409484,0.6413282822604626,0.6573836541872528,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-04-28,"CELH,META,NTRA,PINS,PL,RGTI,SMCI,TOST,VRT,WULF",-0.08090169045478698,-0.09980559397127838,-0.3447208967320751,-0.15769049323314088,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.85972339151848,0.15881219403730362,0.43260301109086946,2.8652255185179074,-0.5024913282849641,60,0.2045801448237438,0.41035051442968473,0.4864624743992801,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-05-12,"AFRM,CIFR,COIN,CVNA,GH,MSTR,MXL,RIVN,W,WULF",0.15026518104262826,0.05902800107903099,0.19055071364452306,0.13949057783080895,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.615810587596416,0.1601324268120583,0.4803972804361748,2.9914036201789207,-0.35035152847268053,60,0.4532737172272045,0.7460217255023567,0.7591680738836463,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-05-26,"COIN,CVNA,GH,IREN,MARA,MSTR,NET,NU,W,WULF",-0.12275955703757117,-0.041607881638335883,-0.09560641261414625,-0.026601585465700562,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.285846796144947,0.16128780219820285,0.48037615132199174,2.912304936553074,-0.4267636746142855,60,0.5180673318105442,0.7955163573043685,0.8853199072353244,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-06-10,"AFRM,CIFR,COIN,CVNA,GH,IONQ,MSTR,NU,RDW,W",0.0356656663575895,-0.013037267403061612,0.11919430468292827,-0.0147567003344231,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.913889058287879,0.16070664752313188,0.4821199425693956,2.968392801554981,0.010823496570640837,60,0.5077407487526576,0.7711375284211626,0.8225493861318282,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-06-27,"APLD,CIFR,COIN,CVNA,IONQ,MSTR,NET,NU,W,WULF",-0.044844283332972974,-0.03070552472011658,-0.337930515036907,-0.0456958192211353,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.078836746427845,0.16618028436578952,0.4698864107366965,2.7506258241366437,0.08288994278401386,60,0.4178506213404108,0.7306448722703632,0.8564071683640946,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-07-12,"APLD,CIFR,COIN,CVNA,MARA,MSTR,NET,RIOT,W,WULF",0.17926506844312873,0.04120739560216693,0.20337724948127148,0.40601361039947587,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.416831802698423,0.1659875108915716,0.48430456870498984,2.7983163002008062,0.3329258941537228,60,0.4754911321054455,0.779918848089936,0.9395393584945448,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-07-26,"APLD,CIFR,COIN,DKNG,HUT,IREN,NET,NVTS,RGTI,WULF",0.29340610303323744,0.08020265716848522,0.3756538302510819,0.2795361216100723,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.571555050265752,0.16474094459448138,0.4177012939282768,2.829613618139606,0.2938121064734378,60,0.3178412848761683,0.5614010772054024,0.8643384378805692,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-08-09,"APLD,CLSK,CVNA,NU,NVTS,RGTI,SHOP,TWLO,W,WULF",-0.03260974118323749,0.0021356335640147295,-0.20865881796799143,-0.2553386074691479,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.201354750947775,0.1492535502382052,0.39285074528222486,2.9793986967943047,-0.6458429186676623,60,0.31641140796231204,0.4785530699147394,0.8038276317883188,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-08-23,"CRDO,DOCN,GH,HOOD,NU,POET,RCL,RGTI,RVMD,WULF",-0.0995697888869098,-0.03597974242968704,-0.23881165493276874,-0.18149391958730973,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.085863403805984,0.1604312392074004,0.46897860997177243,2.988165867661201,0.31079278982489883,60,0.30622119583125823,0.5720885093272917,0.5022651190268607,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-09-07,"CDE,CELH,ILMN,NU,OKTA,POET,QXO,RGTI,RKLB,SNOW",-0.07295523074413722,-0.0414146579002377,-0.03092124010464681,0.05783726123250052,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.187031144169573,0.16721673940385265,0.48583946761512764,2.7460917543340146,0.21861674155848246,60,0.20265286907885133,0.4708866120147633,0.3983464382108401,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-09-21,"CDE,HUT,NVTS,OKTA,QBTS,RGTI,RIOT,ROKU,SNOW,ZS",0.08220870772797849,0.007105101569703827,0.09643331657764549,-0.19346577844689347,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.885202505340401,0.16096709436148174,0.482901283084445,2.9634413091097684,0.13858613264245873,60,0.3124803297552911,0.7859403039184419,0.5458443750760221,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-10-05,"AFRM,CIFR,CVNA,HUT,IREN,PATH,RGTI,RIOT,SITM,VRT",-0.15717353185350968,-0.0415359531202562,-0.2356242483006325,-0.20445381349972866,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.85577826964083,0.16081665592198596,0.4752809191619253,2.9670253285491563,0.4248211003587438,60,0.433627753827988,0.7869453248620395,0.6621662995682954,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-10-19,"AA,AFRM,ASTS,CLSK,CVNA,IREN,RGTI,SITM,W,XYZ",-0.011325433112470041,0.041191466115838,-0.1241322625503775,0.046967103714000695,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.018326042177774,0.15408841479656674,0.46157928636353807,2.6883269544349,-0.5758008462935341,60,0.3889642069888709,0.7286401011993894,0.6314625092832683,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-11-02,"AFRM,ASTS,CIFR,CLSK,HUT,JOBY,QBTS,RBLX,RGTI,W",-0.07533854861336851,0.05598351068559991,0.18637022581723742,0.07180570649627308,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.891207413081588,0.16709125380758277,0.48633752798265256,2.780112410999546,0.46599579797819485,60,0.3015110564250076,0.6606436182339888,0.5634226351472875,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-11-16,"ASTS,CIFR,CVNA,DKNG,GH,IREN,NET,QBTS,RGTI,W",-0.06712189608343955,0.02635086460682262,-0.16218503599143402,-0.3051742595480884,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.538199650372843,0.17440891275914838,0.4967475440077362,2.5725006681401386,0.5142666792798114,60,0.2847161879422699,0.6555628044380156,0.662066878876797,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-12-01,"AFRM,CVNA,DKNG,GH,IREN,MKSI,NET,RGTI,TWLO,WULF",-0.14237683931584652,-0.052744197182541384,-0.3301862377033458,-0.40893053709249666,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.703623363359638,0.17600005520115566,0.48564826593981014,2.4964492018673456,0.35164336906429017,60,0.4427802337642024,0.6981522471761653,0.7446363504646424,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-12-15,"CLSK,COIN,CVNA,MARA,MSTR,NET,RBLX,RIOT,W,WULF",-0.08767839719904799,-0.01653131181393959,-0.22453391011382817,0.3427091273277429,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.456676661452693,0.1540230123114354,0.4389083443318507,2.8059324269915886,-0.33572294224560545,60,0.48513763139751076,0.7256218757358606,0.9006706664145311,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2022,2022-12-30,"APLD,ASTS,CLSK,COIN,CVNA,IREN,MRNA,QBTS,RBLX,WULF",0.24101443483180457,0.08835391248637042,0.44948542561980515,0.4761072683525764,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.161607658581651,0.16003372953054565,0.4633840875437243,2.9986622756608403,0.009732853926037918,60,0.27025262587396354,0.5646538822693876,0.6106145690307073,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-01-03,"APLD,ASTS,CLSK,CVNA,IREN,MDB,QBTS,RBLX,RDW,WULF",0.2063859318242115,0.07331068777750739,0.49920351207926655,0.5623883157183059,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.6205535823251,0.15919940069672311,0.4425710020282586,2.167530148364489,-0.3144547501205302,60,0.2625060697542182,0.5506137056567337,0.6253778331070382,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-01-18,"ASTS,CIFR,CLSK,CVNA,GH,IONQ,MARA,POET,RDW,RGTI",0.1252319855268144,0.0618947278572444,0.3463795251490087,0.30199755191069005,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.131263580468433,0.15257338817394633,0.40008892418836484,2.1098627979988436,0.16374843617887358,60,0.2392483056289111,0.5052489046617089,0.662837005272349,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-02-01,"CIFR,CVNA,MARA,POET,RDW,RGTI,RIVN,RVMD,TE,WULF",0.09083031113881473,0.009998888807399738,0.061508992038724154,-0.04288728770269207,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.6567355479568,0.1709720188204715,0.45662249319245796,1.948000420304326,0.012499954353576256,60,0.2319544724668783,0.38744544205998577,0.628390875360533,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-02-15,"CIFR,CVNA,HUT,IREN,MARA,POET,QBTS,RDW,RIOT,RIVN",-0.1481254189047504,-0.03858304425592113,-0.19331705532879495,-0.08155544278282617,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.23122045728633,0.17999999999999985,0.49230841840630224,2.105337441408128,0.5535966014132498,60,0.21969569188578708,0.6103049527349248,0.6866366061603473,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-03-02,"CIFR,CRDO,GH,IONQ,PLTR,QBTS,RBLX,RDW,RIOT,TE",-0.0803739120470572,-0.03534272688975863,0.10017835242015946,0.06342143910190988,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.812681526028898,0.1550363800729122,0.425614160164953,1.5248896581409535,0.29318745015497377,60,0.13242281034997536,0.40358527629380325,0.44439223625091584,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-03-16,"CIFR,HUT,JOBY,MSTR,POET,RIOT,RVMD,SHOP,TE,WULF",0.12528125287019434,0.025709445504174623,0.031626451323754703,-0.09250641833847731,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,7.513594580299032,0.16838370915335246,0.48631315212261517,1.7606611258383797,0.4187313231563194,60,0.253656429969754,0.7089674987071145,0.5220794928865059,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-03-30,"CIFR,CLSK,COIN,CVNA,HUT,LUNR,MSTR,QBTS,W,WULF",0.22594135437446242,0.01965481257348085,-0.10015117746264221,-0.11102021538690189,risk_off,False,10,15,60,shrinkage_max_diversification,0.25,9.776302971060213,0.13003407912563966,0.35355178416363386,1.9153261930242533,0.4732746663983959,60,0.0505903886074586,0.15449090916868136,0.8381948933343477,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-04-14,"AFRM,CIFR,COIN,CRDO,CVNA,HUT,MSTR,QBTS,RGTI,W",-0.08837297296116144,-0.007655776890147749,-0.17856697464513893,-0.1848345331965353,risk_off,False,10,15,60,shrinkage_max_diversification,0.25,8.240106708754519,0.1757290392506719,0.46750169958818827,2.0421037673506395,0.3756335550700747,60,0.2635446097942306,0.6325933652247409,0.6677182374334127,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-04-28,"AAOI,CIFR,CLSK,HUT,IREN,LUNR,MARA,MSTR,ONDS,QBTS",-0.056941797133407294,-0.006691428722313886,-0.13270216352850256,0.22638380505855432,risk_off,False,10,15,60,shrinkage_max_diversification,0.25,9.095218033213824,0.15186059567674265,0.43293743864495504,2.333957847608767,0.8451678820958065,60,0.05968463636388265,0.18458970980723527,0.8299594262722682,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-05-12,"AFRM,ASTS,CLSK,LUNR,NVTS,ONDS,PLTR,QBTS,RGTI,ZS",0.5736935882560485,0.037709752660554326,0.41251000056994425,0.4423233674214998,risk_off,False,10,15,60,shrinkage_max_diversification,0.25,9.91275158568736,0.11964383652049956,0.33134068001288086,2.0255553869531586,0.40388018419784044,60,0.02332471238016067,0.09686193492853426,0.6940747383575281,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-05-26,"AFRM,APLD,ASTS,CLSK,COIN,CVNA,LUNR,QBTS,RGTI,SITM",0.19969912212361476,0.047973765081764666,0.24051440121801052,0.15095455638253322,risk_off,False,10,15,60,shrinkage_max_diversification,0.25,9.70536392869422,0.12407552237475582,0.3554264587822268,2.1314577051226116,-0.2850632074474158,60,0.06089277541214988,0.43673411193871414,0.5628316409309644,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-06-12,"AFRM,APLD,CIFR,CVNA,IONQ,IREN,MARA,NVTS,QBTS,RGTI",0.037522420154612546,0.016389376175423555,-0.05001332340121453,0.15371253893435813,risk_off,False,10,15,60,shrinkage_max_diversification,0.25,9.639986666382285,0.12921454144568267,0.358035510346042,2.1442598826813875,0.030402004062674803,60,0.12940578563916805,0.5155288021853582,0.7148607529396048,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-06-27,"AFRM,CIFR,CVNA,IONQ,LUNR,ONDS,POET,QBTS,RGTI,RIOT",0.25407398902385275,0.05047730194989893,0.25149859546156267,0.15885660937833787,risk_off,False,10,15,60,shrinkage_max_diversification,0.25,9.114924937009045,0.1520279855164381,0.42115590706593337,1.942532749883414,-0.467269457447954,60,0.09379716021562863,0.5821043449946719,0.5730493729541554,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-07-12,"CIFR,COHR,IONQ,IREN,JOBY,MARA,ONDS,RIOT,TE,WULF",-0.008973402096500032,0.01728299628939763,-0.02400074506357217,-0.14236225175453568,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.533452774640253,0.1611108976562367,0.4321906764558379,1.8902761230012834,0.48721212434638045,60,0.1865489675310849,0.6525494890709131,0.4741005438340617,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-07-26,"HUT,IONQ,IREN,LUNR,MARA,ONDS,RGTI,RIOT,TE,TOST",-0.08133347733278076,-0.020526187755062614,-0.17165806086902508,-0.13736404910006145,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.425622445473943,0.1567620423508368,0.4622678035726474,2.0394790649586145,0.2918594466690453,60,0.14756836034224594,0.6583277516024516,0.46221851423855975,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-08-09,"AAOI,AFRM,ANET,LUNR,MARA,NTRA,QBTS,SOFI,TEAM,TOST",-0.09271833427636764,-0.020556467055393168,0.04099235462785732,0.019903131213246734,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,9.489522724245498,0.13462949355214757,0.3800304070988706,1.921937847831915,-0.5025950217467124,60,0.05270675784483794,0.19953024098345698,0.43998341711194394,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-08-23,"AAOI,ASTS,COHR,DDOG,IONQ,MXL,QBTS,ROKU,SMCI,SOFI",-0.028333134415379477,0.004657187046902513,-0.08750497918619728,-0.2085841174006419,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.65100094494538,0.18,0.431992160820262,2.1037234483395775,0.43306338548813295,60,0.10345312698900068,0.3183762955764878,0.424913651467641,False,ok
20,10,signal_shrinkage_max_diversification_blend_0.25,2023,2023-09-07,"APP,BB,CLSK,COIN,FN,IONQ,IREN,MARA,RBLX,RGTI",-0.08361502731369597,-0.037847347405173544,-0.2056052377863402,-0.1353845446976586,risk_off,True,10,15,60,shrinkage_max_diversification,0.25,8.673598345731815,0.15477312858688935,0.46304202457786453,1.7879587713504768,-0.4470496207556325,60,0.1950723506636702,0.668300084373585,0.4643376637177129,False,ok
