model_horizon_days,rebalance_every_days,base_policy,test_year,rebalance_date,holdings,base_unlevered_gross_return,raw_universe_return,realized_return_ic,model_target_ic,risk_state,regime_is_confident,top_n,buffer_rank,covariance_lookback,base_effective_n,base_max_weight,covariance_observations,avg_pairwise_correlation,max_pairwise_correlation,ex_ante_annualized_volatility,optimizer_fallback,optimizer_reason
20,10,inverse_volatility,2021,2021-01-04,"AXTI,CVNA,EQT,NET,PLTR,QXO,SITM,STRL,THC,WDC",0.1914646646046015,0.07030973856078798,0.25833680457444064,0.22737856291916733,risk_off,True,10,15,60,9.80969491428109,0.11619558480789739,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-01-19,"CDE,CVNA,HL,MP,MRNA,NET,PLTR,SNOW,W,WDC",0.07232311314207086,-0.010274998055037218,-0.09944960954464188,0.2417731730130608,risk_off,True,10,15,60,9.784023272318516,0.12272644019441027,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-02-02,"CCJ,CDE,CVNA,ENPH,HL,INSM,MP,OXY,PAAS,PLTR",0.09151955986206575,0.058056854757281895,0.32937203498193474,0.17105479895492223,risk_off,True,10,15,60,9.508274712037021,0.13435239994450254,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-02-17,"BE,CDE,CELH,CLSK,ENPH,HL,INSM,NTRA,PAAS,RVMD",-0.0825605466436384,-0.017086850018389037,0.045086684235397245,0.01581838817925182,risk_off,True,10,15,60,9.414508048157538,0.12839328826324078,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-03-03,"AXTI,CDE,CELH,CLSK,HL,MSTR,MXL,ONDS,W,WULF",0.043317453757886454,0.04286819959595054,-0.023320999873354235,-0.3167486979013101,risk_off,True,10,15,60,9.353306942511256,0.12683270289921916,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-03-17,"AXTI,BE,CVNA,MSTR,MXL,ONDS,PLTR,RKLB,TWLO,W",-0.09139981270890145,-0.010537424443842812,-0.4245636738510876,-0.25777114827080255,risk_on,True,10,15,60,9.651956573516859,0.12029679182268531,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-03-31,"AXTI,BE,CELH,ENPH,HIMS,HUT,MP,MSTR,ONDS,TSLA",-0.03356712277954972,0.03583900671621776,-0.03899371576334937,-0.13678027560331857,risk_on,True,10,15,60,9.87219101346748,0.11640520289323344,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-04-15,"AXTI,BE,CELH,CLSK,ENPH,HUT,MARA,MP,MSTR,QXO",-0.03908153783518268,0.008869373278152688,-0.14977533971793963,-0.3550078438848738,risk_on,True,10,15,60,9.693197989020987,0.1212095949304762,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-04-29,"BE,CELH,CLSK,ENPH,HIMS,HUT,MSTR,ONDS,QXO,RIOT",-0.23539354245522845,-0.03460121515501072,-0.304001814956624,-0.014429517717168508,risk_on,True,10,15,60,9.622389370868342,0.12681689749651076,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-05-13,"CCJ,CDE,CELH,EQT,HL,MARA,MP,RIOT,SHOP,SITM",0.1872379540767051,0.04738176771365853,0.3740547651377887,0.38543294876363476,risk_off,True,10,15,60,9.644977759829333,0.12413318675843962,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-05-27,"BE,CCJ,CLSK,DASH,HIMS,HUT,MARA,ONDS,RIOT,SITM",0.02326381999180158,0.02033109660006305,0.15765067933687468,0.221701974905471,risk_off,True,10,15,60,9.526519621222764,0.15089279821591634,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-06-11,"AFRM,ASTS,CLSK,DASH,HIMS,HUT,MARA,ONDS,POET,RIOT",-0.0052859051921353185,0.0047539965984023744,-0.018855411686483012,-0.12474482022892026,risk_off,True,10,15,60,9.531273686190225,0.13524178554487684,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-06-25,"AFRM,ASTS,AXTI,CLSK,HUT,MARA,MSTR,ONDS,POET,RIOT",0.006871613686236442,0.005006235888459096,-0.3303939101029276,-0.3845213329025605,risk_off,True,10,15,60,9.243217500183183,0.13281044995584587,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-07-12,"AXTI,BB,HUT,MARA,MSTR,OXY,POET,RBLX,RIOT,STRL",-0.02311247782666677,-0.004550332550037896,-0.42440856730260135,-0.24434032378922488,risk_off,True,10,15,60,9.5260719512815,0.13761631042462477,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-07-26,"AA,ASTS,CCL,COIN,HUT,MARA,MSTR,NCLH,RIOT,TE",0.10505286123833615,0.016342206127531962,0.06646754373851718,-0.17801495266771503,risk_off,True,10,15,60,9.42524195614898,0.1324888689593354,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-08-09,"AA,AFRM,ASTS,CCL,CLSK,DOCN,HIMS,JOBY,NCLH,RIOT",-0.03963163550023032,-0.002709470172841376,-0.3698986180113055,-0.09160786047325677,risk_off,True,10,15,60,9.808196578935354,0.11375055423525142,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-08-23,"AA,AFRM,ASTS,CLSK,DOCN,HIMS,JOBY,ONDS,RIOT,TE",0.1551856123420916,0.022358568293754644,0.2455596133686562,0.14392889544554638,risk_off,True,10,15,60,9.415088661042562,0.12135960796264118,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-09-07,"APP,ASTS,CIFR,CLSK,HIMS,JOBY,ONDS,RIOT,SOFI,TE",-0.03970826127152159,-0.03279268938912169,-0.028896012938420687,0.05346622045751869,risk_off,True,10,15,60,9.371582212993362,0.12965685000675534,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-09-21,"APP,ASTS,AXTI,CIFR,CLSK,HUT,MARA,ONDS,RDW,WULF",0.051777404819783976,0.008895212668288804,0.16470690600024102,0.19162832880431827,risk_off,True,10,15,60,9.606643862753808,0.12415235276834016,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-10-05,"APP,ASTS,AXTI,CIFR,CLSK,IONQ,MARA,ONDS,POET,RKLB",0.10693739316343054,0.044197449144180785,0.06836395559596606,0.16894520457524875,risk_off,True,10,15,60,9.616588601068788,0.13067620284832004,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-10-19,"AA,BB,BE,CIFR,IONQ,JOBY,ONDS,POET,RDW,RIOT",0.11008483128952129,0.0274391614111111,0.158929877660065,0.21699465291040262,risk_off,True,10,15,60,9.42386404739192,0.12785614869424022,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-11-02,"AA,BB,CIFR,HIMS,JOBY,ONDS,PINS,RDW,RIOT,RKLB",0.04417818686901585,0.026244664085104744,0.09809047628619331,-0.1579223133021045,risk_off,True,10,15,60,9.254516306326357,0.1390041701263836,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-11-16,"AA,AFRM,CELH,CIFR,CLSK,HIMS,MARA,QXO,RDW,SITM",-0.1522463185998807,-0.07477096313389131,-0.3412867976119783,-0.41863314033748666,risk_off,True,10,15,60,9.407428120250234,0.14555531290907786,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-12-01,"AAOI,AFRM,APP,DOCN,MARA,MRNA,QXO,RIOT,SITM,TOST",-0.07178791712897659,0.03206265906009462,-0.23531345890986713,-0.1961572969739614,risk_off,True,10,15,60,9.745458290430538,0.1290261473796057,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-12-15,"AFRM,MDB,MRNA,QXO,ROKU,SITM,SNOW,TE,WULF,ZS",-0.011697566515661796,0.02303781766939532,0.00578960142864443,-0.10045668547478893,risk_off,True,10,15,60,9.838538165546405,0.11310337866183072,0,,,,False,not_required
20,10,inverse_volatility,2021,2021-12-30,"AFRM,CVNA,DOCN,IONQ,MDB,MRNA,ROKU,SITM,TE,WULF",-0.22185693995788053,-0.024185950728445975,-0.26275570849771385,-0.4713169939112061,risk_off,True,10,15,60,9.625484190201673,0.12248103183169606,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-01-03,"AFRM,DKNG,DOCN,HOOD,HUT,IONQ,PL,ROKU,TOST,WULF",-0.22011640399919735,-0.04732579047660334,-0.4712230195216537,-0.4691354964722685,risk_off,True,10,15,60,9.503126124372638,0.12884851280593687,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-01-18,"DKNG,HOOD,ILMN,MP,ONTO,PL,QXO,RDW,TSLA,WULF",-0.05847933478096799,-0.012526326423444268,-0.014744448602641942,-0.01149307171354791,risk_off,True,10,15,60,9.619036331204601,0.11776321021261253,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-02-01,"CLSK,DKNG,HOOD,HUT,MARA,NET,ONTO,PL,SOFI,WULF",0.0553445005163497,0.00884588395541027,0.08412063803613701,-0.12800636597648254,risk_off,True,10,15,60,9.873417782637418,0.11746906261506085,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-02-15,"AFRM,CIFR,CVNA,MARA,MRNA,NVTS,RBLX,RIOT,RIVN,SOFI",-0.11949256213120903,-0.016314403635332674,-0.19887043177727395,-0.31512389706296234,risk_off,True,10,15,60,9.727291779587382,0.13737820535842155,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-03-02,"AFRM,CIFR,DOCN,JOBY,MARA,MRNA,ONDS,RIOT,VRT,XYZ",-0.03518086163555546,-0.015645288184106435,-0.2908678587508675,-0.10842585592810418,risk_off,True,10,15,60,9.64230814272605,0.13095377903171768,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-03-16,"AFRM,CVNA,DASH,HIMS,NTRA,ONDS,RBLX,VRT,WULF,XYZ",0.21667609183612035,0.060508788043382895,0.20484329211969354,-0.21448843669010192,risk_off,True,10,15,60,9.55273081428119,0.13769075124329108,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-03-30,"AFRM,GH,NTRA,NU,QXO,RBLX,RIVN,SHOP,VRT,WULF",-0.08717492789325597,-0.0332926426922929,-0.46720179811280554,-0.5347647652108458,risk_off,True,10,15,60,9.114114275571506,0.16789955726516426,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-04-13,"AFRM,CELH,HOOD,JOBY,NTRA,RBLX,RGTI,RIVN,W,XYZ",-0.1301770197929813,-0.0478878133167235,-0.33603280208110414,-0.42724119599241234,risk_off,True,10,15,60,9.79523684570062,0.13440132823380174,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-04-28,"CELH,META,NTRA,PINS,PL,RGTI,SMCI,TOST,VRT,WULF",-0.10857681327796118,-0.09980559397127838,-0.3447208967320751,-0.15769049323314088,risk_off,True,10,15,60,9.716699924035147,0.12939110396254436,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-05-12,"AFRM,CIFR,COIN,CVNA,GH,MSTR,MXL,RIVN,W,WULF",0.1496151319851486,0.05902800107903099,0.19055071364452306,0.13949057783080895,risk_off,True,10,15,60,9.70596957650833,0.14261537671397106,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-05-26,"COIN,CVNA,GH,IREN,MARA,MSTR,NET,NU,W,WULF",-0.14280165184834556,-0.041607881638335883,-0.09560641261414625,-0.026601585465700562,risk_off,True,10,15,60,9.748486419383125,0.12978694120132747,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-06-10,"AFRM,CIFR,COIN,CVNA,GH,IONQ,MSTR,NU,RDW,W",0.03495664300760695,-0.013037267403061612,0.11919430468292827,-0.0147567003344231,risk_off,True,10,15,60,9.483568841715075,0.15735539975492635,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-06-27,"APLD,CIFR,COIN,CVNA,IONQ,MSTR,NET,NU,W,WULF",-0.052064439258119294,-0.03070552472011658,-0.337930515036907,-0.0456958192211353,risk_off,True,10,15,60,9.393240109011483,0.13815791851374687,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-07-12,"APLD,CIFR,COIN,CVNA,MARA,MSTR,NET,RIOT,W,WULF",0.1190169978844045,0.04120739560216693,0.20337724948127148,0.40601361039947587,risk_off,True,10,15,60,9.628210356815233,0.141166228427243,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-07-26,"APLD,CIFR,COIN,DKNG,HUT,IREN,NET,NVTS,RGTI,WULF",0.3384196614042245,0.08020265716848522,0.3756538302510819,0.2795361216100723,risk_off,True,10,15,60,9.283657862870974,0.13863508470534633,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-08-09,"APLD,CLSK,CVNA,NU,NVTS,RGTI,SHOP,TWLO,W,WULF",-0.019514116069363888,0.0021356335640147295,-0.20865881796799143,-0.2553386074691479,risk_off,True,10,15,60,9.00357239288849,0.15313867415155272,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-08-23,"CRDO,DOCN,GH,HOOD,NU,POET,RCL,RGTI,RVMD,WULF",-0.04958356333903807,-0.03597974242968704,-0.23881165493276874,-0.18149391958730973,risk_off,True,10,15,60,9.693534759711605,0.12816802744760938,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-09-07,"CDE,CELH,ILMN,NU,OKTA,POET,QXO,RGTI,RKLB,SNOW",-0.04320512562620946,-0.0414146579002377,-0.03092124010464681,0.05783726123250052,risk_off,True,10,15,60,9.425617002275526,0.13645035869487895,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-09-21,"CDE,HUT,NVTS,OKTA,QBTS,RGTI,RIOT,ROKU,SNOW,ZS",0.06472948665343337,0.007105101569703827,0.09643331657764549,-0.19346577844689347,risk_off,True,10,15,60,9.45613165291729,0.155254357643783,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-10-05,"AFRM,CIFR,CVNA,HUT,IREN,PATH,RGTI,RIOT,SITM,VRT",-0.16005997730613508,-0.0415359531202562,-0.2356242483006325,-0.20445381349972866,risk_off,True,10,15,60,9.498670048432272,0.1375442551232127,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-10-19,"AA,AFRM,ASTS,CLSK,CVNA,IREN,RGTI,SITM,W,XYZ",-0.0004006139698839794,0.041191466115838,-0.1241322625503775,0.046967103714000695,risk_off,True,10,15,60,9.63401252588523,0.12788996785291934,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-11-02,"AFRM,ASTS,CIFR,CLSK,HUT,JOBY,QBTS,RBLX,RGTI,W",-0.12022838237074546,0.05598351068559991,0.18637022581723742,0.07180570649627308,risk_off,True,10,15,60,9.677542717810226,0.12670162171766422,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-11-16,"ASTS,CIFR,CVNA,DKNG,GH,IREN,NET,QBTS,RGTI,W",-0.04386651813550359,0.02635086460682262,-0.16218503599143402,-0.3051742595480884,risk_off,True,10,15,60,9.6274403118834,0.13478570283683322,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-12-01,"AFRM,CVNA,DKNG,GH,IREN,MKSI,NET,RGTI,TWLO,WULF",-0.14755593382240606,-0.052744197182541384,-0.3301862377033458,-0.40893053709249666,risk_off,True,10,15,60,9.380077941501469,0.14327331710908756,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-12-15,"CLSK,COIN,CVNA,MARA,MSTR,NET,RBLX,RIOT,W,WULF",-0.09646087116075909,-0.01653131181393959,-0.22453391011382817,0.3427091273277429,risk_off,True,10,15,60,9.089497295424453,0.1403950920082981,0,,,,False,not_required
20,10,inverse_volatility,2022,2022-12-30,"APLD,ASTS,CLSK,COIN,CVNA,IREN,MRNA,QBTS,RBLX,WULF",0.30863958120839946,0.08835391248637042,0.44948542561980515,0.4761072683525764,risk_off,True,10,15,60,9.193574494674484,0.13659364433345775,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-01-03,"APLD,ASTS,CLSK,CVNA,IREN,MDB,QBTS,RBLX,RDW,WULF",0.24214463512324483,0.07331068777750739,0.49920351207926655,0.5623883157183059,risk_off,True,10,15,60,9.111155336438964,0.14972572622078292,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-01-18,"ASTS,CIFR,CLSK,CVNA,GH,IONQ,MARA,POET,RDW,RGTI",0.11483727319450146,0.0618947278572444,0.3463795251490087,0.30199755191069005,risk_off,True,10,15,60,8.734642208664056,0.17554493817975916,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-02-01,"CIFR,CVNA,MARA,POET,RDW,RGTI,RIVN,RVMD,TE,WULF",0.10088338489696949,0.009998888807399738,0.061508992038724154,-0.04288728770269207,risk_off,True,10,15,60,8.794770239075033,0.148754904127875,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-02-15,"CIFR,CVNA,HUT,IREN,MARA,POET,QBTS,RDW,RIOT,RIVN",-0.13929118979923882,-0.03858304425592113,-0.19331705532879495,-0.08155544278282617,risk_off,True,10,15,60,8.538136390433987,0.18,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-03-02,"CIFR,CRDO,GH,IONQ,PLTR,QBTS,RBLX,RDW,RIOT,TE",-0.03489225987681189,-0.03534272688975863,0.10017835242015946,0.06342143910190988,risk_off,True,10,15,60,8.99407217049277,0.15443938105233174,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-03-16,"CIFR,HUT,JOBY,MSTR,POET,RIOT,RVMD,SHOP,TE,WULF",0.1270505582687538,0.025709445504174623,0.031626451323754703,-0.09250641833847731,risk_off,True,10,15,60,9.576444262860557,0.12464562255342725,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-03-30,"CIFR,CLSK,COIN,CVNA,HUT,LUNR,MSTR,QBTS,W,WULF",0.22251733991358782,0.01965481257348085,-0.10015117746264221,-0.11102021538690189,risk_off,False,10,15,60,8.897580608831696,0.1793304739995318,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-04-14,"AFRM,CIFR,COIN,CRDO,CVNA,HUT,MSTR,QBTS,RGTI,W",-0.09852013887729474,-0.007655776890147749,-0.17856697464513893,-0.1848345331965353,risk_off,False,10,15,60,8.554317189201017,0.18,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-04-28,"AAOI,CIFR,CLSK,HUT,IREN,LUNR,MARA,MSTR,ONDS,QBTS",-0.06403666852648231,-0.006691428722313886,-0.13270216352850256,0.22638380505855432,risk_off,False,10,15,60,9.164761195205026,0.15487689597503734,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-05-12,"AFRM,ASTS,CLSK,LUNR,NVTS,ONDS,PLTR,QBTS,RGTI,ZS",0.5441931280655302,0.037709752660554326,0.41251000056994425,0.4423233674214998,risk_off,False,10,15,60,9.39366927300005,0.14784587573490027,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-05-26,"AFRM,APLD,ASTS,CLSK,COIN,CVNA,LUNR,QBTS,RGTI,SITM",0.1870731194887431,0.047973765081764666,0.24051440121801052,0.15095455638253322,risk_off,False,10,15,60,8.193654115012574,0.1706282268153618,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-06-12,"AFRM,APLD,CIFR,CVNA,IONQ,IREN,MARA,NVTS,QBTS,RGTI",0.10145744352092595,0.016389376175423555,-0.05001332340121453,0.15371253893435813,risk_off,False,10,15,60,7.861795204575814,0.17323351008753576,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-06-27,"AFRM,CIFR,CVNA,IONQ,LUNR,ONDS,POET,QBTS,RGTI,RIOT",0.26371540121983683,0.05047730194989893,0.25149859546156267,0.15885660937833787,risk_off,False,10,15,60,9.065819105774235,0.14347204531007823,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-07-12,"CIFR,COHR,IONQ,IREN,JOBY,MARA,ONDS,RIOT,TE,WULF",0.006680928857171861,0.01728299628939763,-0.02400074506357217,-0.14236225175453568,risk_off,True,10,15,60,9.650936844821482,0.12697163988627239,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-07-26,"HUT,IONQ,IREN,LUNR,MARA,ONDS,RGTI,RIOT,TE,TOST",-0.07756809970471494,-0.020526187755062614,-0.17165806086902508,-0.13736404910006145,risk_off,True,10,15,60,9.229730635122229,0.14386785482816813,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-08-09,"AAOI,AFRM,ANET,LUNR,MARA,NTRA,QBTS,SOFI,TEAM,TOST",-0.0958164050859216,-0.020556467055393168,0.04099235462785732,0.019903131213246734,risk_off,True,10,15,60,9.087037537738107,0.1301062648323594,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-08-23,"AAOI,ASTS,COHR,DDOG,IONQ,MXL,QBTS,ROKU,SMCI,SOFI",-0.01964725980324686,0.004657187046902513,-0.08750497918619728,-0.2085841174006419,risk_off,True,10,15,60,9.148128105885199,0.1474581883430033,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-09-07,"APP,BB,CLSK,COIN,FN,IONQ,IREN,MARA,RBLX,RGTI",-0.10383427665325079,-0.037847347405173544,-0.2056052377863402,-0.1353845446976586,risk_off,True,10,15,60,8.965685668862701,0.18,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-09-21,"BB,CLSK,COIN,IREN,LUNR,MARA,QBTS,RBLX,RIOT,WULF",-0.0682980170250249,-0.027284402888313138,0.033512440774589716,-0.19197461495359555,risk_off,True,10,15,60,9.108460583925574,0.18,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-10-05,"APLD,CDE,CIFR,COHR,IONQ,QBTS,RDW,RIOT,RIVN,WBD",0.01397783035968819,-0.0001932257964155303,-0.13389908678524012,-0.00732549725203801,risk_off,True,10,15,60,8.805350927192391,0.18,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-10-19,"AAOI,APLD,CIFR,GH,IONQ,ONDS,RGTI,RIOT,RIVN,SMR",0.07425765006724479,0.011969665494119153,0.09118185766744684,0.1486167369601354,risk_off,True,10,15,60,9.24074846120092,0.17098461174760005,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-11-02,"AAOI,APLD,BE,IREN,ONDS,POET,QBTS,RGTI,RVMD,WULF",0.04610198471331679,0.040303531717569105,0.18727698902832432,0.28099480081307104,risk_off,True,10,15,60,9.450419405631905,0.1380015765935319,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-11-16,"BE,CVNA,IREN,ONDS,POET,QBTS,SMR,TE,WBD,WULF",0.27792363491273053,0.05841448131801323,0.2790382522483337,0.3325856613832645,neutral,True,10,15,60,9.221518870067237,0.13993165654067538,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-12-01,"APLD,CVNA,HOOD,IONQ,ONDS,POET,RGTI,TE,WBD,WULF",0.15902098259403954,0.04893122978168562,0.24459189417472,0.16298364362653178,neutral,True,10,15,60,8.930323954005237,0.15422402545937408,0,,,,False,not_required
20,10,inverse_volatility,2023,2023-12-15,"APLD,CI,CIFR,HUT,ONDS,POET,QXO,RGTI,SMR,TE",0.11674345105173047,0.01182031890669316,0.0017931535983555995,-0.24024264906040457,neutral,True,10,15,60,8.431226232269395,0.1568946578129487,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-01-02,"AXTI,CAVA,CDE,HUT,MP,RIVN,RKLB,SMR,TE,W",-0.15049769589762774,-0.029399467692898557,-0.27657622114129243,-0.26694202367876424,neutral,True,10,15,60,9.587077437444226,0.13025022918492657,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-01-17,"AFRM,CPNG,HUT,LUNR,MRNA,PL,POET,RGTI,RKLB,ROKU",0.07736399106895882,0.025098665846337097,-0.023918397205350005,0.047564892587387976,neutral,True,10,15,60,8.48091026788853,0.1669833760735638,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-01-31,"AAL,BB,CDE,CPNG,CVNA,KTOS,QBTS,RGTI,SMR,W",0.15845446047269507,0.047024587430952364,-0.0037165930315859155,-0.023169994672877003,risk_off,True,10,15,60,8.621674454858253,0.17906326665368683,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-02-14,"AAOI,AFRM,CDE,HUT,KTOS,NVTS,RKLB,SMR,SOFI,TE",-0.06963872879874555,0.026216282681938867,-0.1375331289778919,-0.12172484583961996,risk_off,True,10,15,60,9.519942127004223,0.13253105209587243,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-02-29,"ASTS,CIFR,FN,HUT,KTOS,NCLH,NVTS,QXO,RKLB,TE",-0.08138136095598436,0.014302197799501867,-0.09241614337030724,-0.007798676639039613,risk_off,True,10,15,60,9.500821805518441,0.13339998935752595,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-03-14,"ALB,APLD,CIEN,ECHO,MRNA,MRVL,NCLH,QBTS,RKLB,XYZ",0.027263117546476087,0.03815025314373856,-0.010103536816242382,0.004668902388569473,risk_off,True,10,15,60,9.067164907086982,0.18,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-03-28,"AFRM,ALB,APLD,ECHO,GH,IONQ,MRVL,POET,RIVN,TE",-0.11260747002522513,-0.038564892989002675,-0.11064384266384641,-0.14824787518431662,risk_off,True,10,15,60,9.853495627329021,0.11552125167392996,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-04-12,"BB,CORZ,ECHO,GH,IREN,OKLO,ONDS,RDW,RIOT,TE",0.03758262492874002,0.008539351806518816,-0.06440492482324062,-0.020633465281626028,risk_off,True,10,15,60,9.545764337287874,0.11986723526983985,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-04-26,"CLSK,COIN,GH,IONQ,IREN,MARA,OKLO,QXO,RIOT,TE",-0.04520012511423717,0.024649188213206327,-0.0184294776680529,0.12153976962269519,risk_off,True,10,15,60,9.705108601910299,0.12422118066320466,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-05-10,"APLD,AXTI,CLSK,CORZ,IONQ,IREN,MARA,QXO,RGTI,RIOT",0.17758242730043264,0.018619526091145814,0.17210773009960467,0.10747218872665806,risk_off,True,10,15,60,9.80503460027578,0.12943719832649844,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-05-24,"AAOI,AXTI,CLSK,COIN,HUT,MARA,RIVN,SMCI,TSLA,W",-0.022957396825577903,0.003169644776044434,-0.04790418058976404,-0.09002652146945017,risk_off,True,10,15,60,9.801320358980423,0.12036391272364465,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-06-10,"AAOI,AXTI,CIFR,CLSK,COIN,HUT,MARA,OKLO,QBTS,SMCI",0.023974893056459733,0.006863857156700058,-0.020081335287538925,0.07707473505524844,risk_off,True,10,15,60,9.638378345645819,0.11791799148779959,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-06-25,"CIFR,CLSK,LUNR,NVTS,OKLO,PL,POET,QBTS,QXO,SMCI",0.10142435976725364,0.01766364212468172,0.13039142014892618,-0.03770641912622353,risk_off,True,10,15,60,8.857187197809786,0.18,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-07-10,"AFRM,CIFR,CLSK,LUNR,OKLO,ONDS,QBTS,QXO,RGTI,SMCI",0.11782583872070064,0.0013282442513573988,-0.13828729618881408,-0.35129026817010794,risk_off,True,10,15,60,9.324365005421974,0.13587150422910318,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-07-24,"AAOI,CLSK,IONQ,LUNR,MSTR,OKLO,QBTS,RGTI,STRL,TE",-0.1944392496714517,-0.05553017680795661,-0.4417931491833081,-0.08286517199825724,risk_off,True,10,15,60,9.780469772900124,0.12122485680123606,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-08-07,"AAOI,CIFR,INTC,IREN,MSTR,MXL,QXO,RIOT,SMCI,TE",0.15997158197609673,0.09272888040232813,0.3782678166199033,0.010610718224833183,risk_off,True,10,15,60,9.101534176555262,0.14137220731025912,0,,,,False,not_required
20,10,inverse_volatility,2024,2024-08-21,"AAOI,APLD,CORZ,MOD,MP,ONTO,QBTS,QXO,RDW,WULF",-0.0031940525347132287,-0.022257370920621175,-0.4488088308285617,-0.011955960979015483,risk_off,True,10,15,60,9.218238810463593,0.13927597253502727,0,,,,False,not_required
