model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate
5,10,equal_weight,vol_target_30pct_max_1p50,0.3,1.5,2024,26,0.5359882933179236,1.4654907697316797,1.985436153106677,-0.1332215374123225,4.023285601779479,0.0192848797691612,0.0065247377719998,0.0505688496452098,0.7467770049341725,18.818780524341147,0.0284815635436445,0.0007467770049341,0.0,0.5003115793901632,0.5,0.5072116967877227,0.0,1.0,0.6923076923076923
5,10,equal_weight,vol_target_30pct_max_1p50,0.3,1.5,2025,25,0.8997692879048325,2.6506503102419576,5.348316455781989,-0.0965192225137557,9.322177121522074,0.0270274855517411,0.0904421782646724,0.0711768626195664,0.8691924881048716,21.903650700242764,0.0410785078806456,0.0008691924881048,0.0,0.5723787370230002,0.5,0.7275963421136705,0.0,1.0,0.76
5,10,equal_weight,vol_target_30pct_max_1p50,0.3,1.5,2026,12,0.9514148815076916,1.9793935150900936,4.174473430610103,-0.0867368483578039,10.96898145967844,0.0293251909572973,-0.0251454445550358,0.0627200224208007,1.1882380601318931,29.943599115323707,0.0317735646220564,0.0011882380601318,0.0,0.6935182109789905,0.6218864820508676,0.7669125793064332,0.0,1.0,0.5833333333333334
5,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,overall,140,0.3364489013679088,1.057578366409765,2.0433051794394057,-0.5728237085267425,0.5873515644686372,0.0136207696345755,0.0015592847970898,0.0045524636531632,0.7876607355258776,19.849050535252115,0.0169503775896168,0.0007876607355258,0.0,0.5449361585886774,0.5,1.0,0.0,0.9928571428571428,0.5642857142857143
5,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2021,26,-0.0102829407847917,0.126101396795206,0.1828096782031019,-0.2726736585397405,-0.0377115297453386,0.0016163818734007,-0.0445229293955914,-0.0807620074278335,0.8496463464855608,21.411087931436132,-0.0004802624143957,0.0008496463464855,0.0,0.6146657878278206,0.5,1.0,0.0,0.9615384615384616,0.5384615384615384
5,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2022,26,-0.315898013778575,-0.98823886868886,-2.559459295575141,-0.3580573564223763,-0.8822553373430241,-0.0129295821944709,-0.0689777610508806,-0.0572385445766801,0.6384615384615384,16.089230769230767,-0.0196341278405119,0.0006384615384615,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
5,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2023,25,0.94048117173492,2.0748733893313323,6.407865909948167,-0.2117505724995089,4.441457515951232,0.0288885420294136,0.0416146207668993,0.0151402935298394,0.704,17.7408,0.0530123315597334,0.000704,0.0,0.5,0.5,0.5,0.0,1.0,0.52
5,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2024,26,0.5359882933179236,1.4654907697316797,1.985436153106677,-0.1332215374123225,4.023285601779479,0.0192848797691612,0.0065247377719998,0.0505688496452098,0.7467770049341725,18.818780524341147,0.0284815635436445,0.0007467770049341,0.0,0.5003115793901632,0.5,0.5072116967877227,0.0,1.0,0.6923076923076923
5,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2025,25,0.860273972027227,2.641797821640139,5.18353919590437,-0.0965192225137557,8.912980747483974,0.0261016309940817,0.0904421782646724,0.0711768626195664,0.8558977585121912,21.568623514507216,0.039885436891631,0.0008558977585121,0.0,0.5626533567668642,0.5,0.65,0.0,1.0,0.76
5,10,equal_weight,regime_dd_vol_target_30pct_max_1p50,0.3,1.5,2026,12,0.8669730020646909,2.0262383742107297,4.487147188945913,-0.0735389245520957,11.78930759927714,0.0270741464669024,-0.0251454445550358,0.0627200224208007,1.097337656158751,27.65290893520052,0.0313519638782408,0.0010973376561587,0.0,0.6446097279646373,0.6218864820508676,0.65,0.0,1.0,0.5833333333333334
5,10,buffer_inverse_volatility,static_1x,,1.0,overall,140,0.6707230532471999,1.1313799533455298,2.1779777138610186,-0.8153802968610202,0.8225892333053557,0.0279514119713555,0.0015592847970898,0.0045524636531632,1.3837447298923404,34.87036719328698,0.0192347573952798,0.0013837447298923,0.0,1.0,1.0,1.0,0.0,0.0,0.55
5,10,buffer_inverse_volatility,static_1x,,1.0,2021,26,0.0391049758364028,0.331871560789064,0.4657712824535404,-0.4045555954826551,0.0966615621512999,0.0068088890754555,-0.0445229293955914,-0.0807620074278335,1.3166408741609694,33.179350028856426,0.0011785937880758,0.0013166408741609,0.0,1.0,1.0,1.0,0.0,0.0,0.5
5,10,buffer_inverse_volatility,static_1x,,1.0,2022,26,-0.5462113122821207,-0.7136677988400469,-1.8809102187341868,-0.6095788108211192,-0.8960470780576498,-0.0210864070149248,-0.0689777610508806,-0.0572385445766801,1.2661630748366046,31.907309485882436,-0.017118689136851,0.0012661630748366,0.0,1.0,1.0,1.0,0.0,0.0,0.3076923076923077
5,10,buffer_inverse_volatility,static_1x,,1.0,2023,25,2.8678802137946624,2.290250086114363,7.57583754090172,-0.3697798070138907,7.755643113543329,0.0635846255791103,0.0416146207668993,0.0151402935298394,1.4104469869122775,35.543264070189394,0.080687024358013,0.0014104469869122,0.0,1.0,1.0,1.0,0.0,0.0,0.6
5,10,buffer_inverse_volatility,static_1x,,1.0,2024,26,1.0295452869296238,1.4112055207320977,2.0041704796443685,-0.2691986052957986,3.8244822472179862,0.0370328366031856,0.0065247377719998,0.0505688496452098,1.3639629171688357,34.37186551265466,0.0299531396266687,0.0013639629171688,0.0,1.0,1.0,1.0,0.0,0.0,0.5769230769230769
5,10,buffer_inverse_volatility,static_1x,,1.0,2025,25,1.7959436455623514,2.4877018780721456,5.417098593380388,-0.1908403903259313,9.410710397809948,0.0455694487271837,0.0904421782646724,0.0711768626195664,1.428324620572782,35.99378043843411,0.0498959437904623,0.0014283246205727,0.0,1.0,1.0,1.0,0.0,0.0,0.72
5,10,buffer_inverse_volatility,static_1x,,1.0,2026,12,2.0742567650196233,2.6195755256706783,5.435314999708252,-0.1007950862164392,20.57894727690922,0.0493922944229825,-0.0251454445550358,0.0627200224208007,1.6782527897895434,42.29197030269649,0.0490461132497147,0.0016782527897895,0.0,1.0,1.0,1.0,0.0,0.0,0.6666666666666666
5,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,overall,140,0.4093075137963877,1.1287758056166868,2.198140415185997,-0.5405780144743793,0.7571664086160997,0.0161740427284929,0.0015592847970898,0.0045524636531632,0.7441304087905146,18.75208630152097,0.0218273053576544,0.0007441304087905,0.0,0.5335714285714287,0.45,1.0,0.0,0.8714285714285714,0.55
5,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,2021,26,-0.1314219352329376,-0.3078124547870747,-0.3367478863887034,-0.3032336873285318,-0.4334015009702779,-0.0037010801537567,-0.0445229293955914,-0.0807620074278335,0.7168184507314461,18.06382495843244,-0.0072754212098134,0.0007168184507314,0.0,0.5346153846153846,0.45,1.0,0.0,0.8461538461538461,0.5
5,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,2022,26,-0.2536846734885672,-0.713667798840047,-1.880910218734187,-0.3204470177305814,-0.7916587125234377,-0.0094888831567161,-0.0689777610508806,-0.0572385445766801,0.569773383676472,14.358289268647097,-0.0176681684525269,0.0005697733836764,0.0,0.4499999999999999,0.45,0.45,0.0,1.0,0.3076923076923077
5,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,2023,25,1.2043458846473811,2.3726788024768126,9.05422986547666,-0.1829573406025004,6.5826595461069,0.0341968021037781,0.0416146207668993,0.0151402935298394,0.6879133927335634,17.3354174968858,0.0694731398804634,0.0006879133927335,0.0,0.486,0.45,0.75,0.0,1.0,0.6
5,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,2024,26,0.8307865791380082,1.5203350465245666,2.8164263897015185,-0.1211393723831093,6.858105360746001,0.0282601966794884,0.0065247377719998,0.0505688496452098,0.8742830374861276,22.031932544650413,0.0377082935168904,0.0008742830374861,0.0,0.6423076923076922,0.45,1.0,0.0,0.6923076923076923,0.5769230769230769
5,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,2025,25,1.0065670771777375,2.2383427697635385,8.680980814571518,-0.1205978423982661,8.346476662937459,0.0300360588766418,0.0904421782646724,0.0711768626195664,0.8694044271289699,21.90899156365004,0.0459431039650299,0.0008694044271289,0.0,0.594,0.45,1.0,0.0,0.76,0.72
5,10,buffer_inverse_volatility,legacy_risk_scaled,,1.0,2026,12,0.7060429321403838,2.6195755256706783,5.435314999708254,-0.0453577887973976,15.566079186401897,0.0222265324903421,-0.0251454445550358,0.0627200224208007,0.7552137554052947,19.031386636213423,0.0370988696534022,0.0007552137554052,0.0,0.45,0.45,0.45,0.0,1.0,0.6666666666666666
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,overall,140,0.385277109791168,1.171420356268115,2.3172451729355896,-0.5429063145407274,0.7096567114292895,0.015024276354314,0.0015592847970898,0.0045524636531632,0.7259591412477483,18.294170359443257,0.0210601028754655,0.0007259591412477,0.0,0.5226047468182325,0.5,1.0,0.0,0.9571428571428572,0.55
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,2021,26,0.1847069218148769,0.6724538789020574,1.1574269995458608,-0.2189716431781843,0.8435198235443433,0.0087859012670182,-0.0445229293955914,-0.0807620074278335,0.8307420387247961,20.934699375864863,0.0088230033065495,0.0008307420387247,0.0,0.6153846153846154,0.5,1.0,0.0,0.7692307692307693,0.5
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,2022,26,-0.2821928397118447,-0.7136677988400469,-1.8809102187341868,-0.3513771703049966,-0.8031052201453508,-0.0105432035074624,-0.0689777610508806,-0.0572385445766801,0.6330815374183023,15.953654742941218,-0.0176882879978772,0.0006330815374183,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,2023,25,1.0848907323596966,2.290250086114363,7.57583754090172,-0.2015387186020104,5.383038752479566,0.0317923127895551,0.0416146207668993,0.0151402935298394,0.7052234934561388,17.771632035094697,0.0610462072485688,0.0007052234934561,0.0,0.5,0.5,0.5,0.0,1.0,0.6
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,2024,26,0.5072752619964651,1.4112055207320977,2.0041704796443685,-0.1345993026478994,3.768780759016672,0.0185164183015928,0.0065247377719998,0.0505688496452098,0.6819814585844178,17.18593275632733,0.0295168885616465,0.0006819814585844,0.0,0.5,0.5,0.5,0.0,1.0,0.5769230769230769
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,2025,25,0.7214901879706901,2.4877018780721456,5.417098593380388,-0.0962268113477383,7.497808332891906,0.0227847243635918,0.0904421782646724,0.0711768626195664,0.714162310286391,17.996890219217054,0.0400897143441084,0.0007141623102863,0.0,0.5,0.5,0.5,0.0,1.0,0.72
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p25,0.2,1.25,2026,12,0.8257663880865149,2.546128750067377,4.975666439869345,-0.0559980303862126,14.746347012408991,0.0252696452654524,-0.0251454445550358,0.0627200224208007,0.863225314850507,21.753277934232777,0.0379605496966054,0.0008632253148505,0.0,0.5137220462127138,0.5,0.5558025393041179,0.0,1.0,0.6666666666666666
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,overall,140,0.3611077125803081,1.1375743344983846,2.2176654492116734,-0.5429063145407277,0.665138170083337,0.0142208847785867,0.0015592847970898,0.0045524636531632,0.7082868127372056,17.848827680977582,0.0202314526777105,0.0007082868127372,0.0,0.5101047468182326,0.5,1.0,0.0,0.9928571428571428,0.55
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,2021,26,0.0775813029684764,0.4035604537451534,0.6128657677317041,-0.2189716431781843,0.3542984006625279,0.0044599466284865,-0.0445229293955914,-0.0807620074278335,0.7355833467449513,18.53670033797277,0.0041852811748566,0.0007355833467449,0.0,0.5480769230769231,0.5,1.0,0.0,0.9615384615384616,0.5
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,2022,26,-0.2821928397118447,-0.7136677988400469,-1.8809102187341868,-0.3513771703049966,-0.8031052201453508,-0.0105432035074624,-0.0689777610508806,-0.0572385445766801,0.6330815374183023,15.953654742941218,-0.0176882879978772,0.0006330815374183,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,2023,25,1.0848907323596966,2.290250086114363,7.57583754090172,-0.2015387186020104,5.383038752479566,0.0317923127895551,0.0416146207668993,0.0151402935298394,0.7052234934561388,17.771632035094697,0.0610462072485688,0.0007052234934561,0.0,0.5,0.5,0.5,0.0,1.0,0.6
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,2024,26,0.5072752619964651,1.4112055207320977,2.0041704796443685,-0.1345993026478994,3.768780759016672,0.0185164183015928,0.0065247377719998,0.0505688496452098,0.6819814585844178,17.18593275632733,0.0295168885616465,0.0006819814585844,0.0,0.5,0.5,0.5,0.0,1.0,0.5769230769230769
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,2025,25,0.7214901879706901,2.4877018780721456,5.417098593380388,-0.0962268113477383,7.497808332891906,0.0227847243635918,0.0904421782646724,0.0711768626195664,0.714162310286391,17.996890219217054,0.0400897143441084,0.0007141623102863,0.0,0.5,0.5,0.5,0.0,1.0,0.72
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p25,0.2,1.25,2026,12,0.8257663880865149,2.546128750067377,4.975666439869345,-0.0559980303862126,14.746347012408991,0.0252696452654524,-0.0251454445550358,0.0627200224208007,0.863225314850507,21.753277934232777,0.0379605496966054,0.0008632253148505,0.0,0.5137220462127138,0.5,0.5558025393041179,0.0,1.0,0.6666666666666666
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,overall,140,0.385277109791168,1.171420356268115,2.3172451729355896,-0.5429063145407274,0.7096567114292895,0.015024276354314,0.0015592847970898,0.0045524636531632,0.7259591412477483,18.294170359443257,0.0210601028754655,0.0007259591412477,0.0,0.5226047468182325,0.5,1.0,0.0,0.9571428571428572,0.55
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,2021,26,0.1847069218148769,0.6724538789020574,1.1574269995458608,-0.2189716431781843,0.8435198235443433,0.0087859012670182,-0.0445229293955914,-0.0807620074278335,0.8307420387247961,20.934699375864863,0.0088230033065495,0.0008307420387247,0.0,0.6153846153846154,0.5,1.0,0.0,0.7692307692307693,0.5
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,2022,26,-0.2821928397118447,-0.7136677988400469,-1.8809102187341868,-0.3513771703049966,-0.8031052201453508,-0.0105432035074624,-0.0689777610508806,-0.0572385445766801,0.6330815374183023,15.953654742941218,-0.0176882879978772,0.0006330815374183,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,2023,25,1.0848907323596966,2.290250086114363,7.57583754090172,-0.2015387186020104,5.383038752479566,0.0317923127895551,0.0416146207668993,0.0151402935298394,0.7052234934561388,17.771632035094697,0.0610462072485688,0.0007052234934561,0.0,0.5,0.5,0.5,0.0,1.0,0.6
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,2024,26,0.5072752619964651,1.4112055207320977,2.0041704796443685,-0.1345993026478994,3.768780759016672,0.0185164183015928,0.0065247377719998,0.0505688496452098,0.6819814585844178,17.18593275632733,0.0295168885616465,0.0006819814585844,0.0,0.5,0.5,0.5,0.0,1.0,0.5769230769230769
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,2025,25,0.7214901879706901,2.4877018780721456,5.417098593380388,-0.0962268113477383,7.497808332891906,0.0227847243635918,0.0904421782646724,0.0711768626195664,0.714162310286391,17.996890219217054,0.0400897143441084,0.0007141623102863,0.0,0.5,0.5,0.5,0.0,1.0,0.72
5,10,buffer_inverse_volatility,vol_target_20pct_max_1p50,0.2,1.5,2026,12,0.8257663880865149,2.546128750067377,4.975666439869345,-0.0559980303862126,14.746347012408991,0.0252696452654524,-0.0251454445550358,0.0627200224208007,0.863225314850507,21.753277934232777,0.0379605496966054,0.0008632253148505,0.0,0.5137220462127138,0.5,0.5558025393041179,0.0,1.0,0.6666666666666666
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,overall,140,0.3611077125803081,1.1375743344983846,2.2176654492116734,-0.5429063145407277,0.665138170083337,0.0142208847785867,0.0015592847970898,0.0045524636531632,0.7082868127372056,17.848827680977582,0.0202314526777105,0.0007082868127372,0.0,0.5101047468182326,0.5,1.0,0.0,0.9928571428571428,0.55
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,2021,26,0.0775813029684764,0.4035604537451534,0.6128657677317041,-0.2189716431781843,0.3542984006625279,0.0044599466284865,-0.0445229293955914,-0.0807620074278335,0.7355833467449513,18.53670033797277,0.0041852811748566,0.0007355833467449,0.0,0.5480769230769231,0.5,1.0,0.0,0.9615384615384616,0.5
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,2022,26,-0.2821928397118447,-0.7136677988400469,-1.8809102187341868,-0.3513771703049966,-0.8031052201453508,-0.0105432035074624,-0.0689777610508806,-0.0572385445766801,0.6330815374183023,15.953654742941218,-0.0176882879978772,0.0006330815374183,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,2023,25,1.0848907323596966,2.290250086114363,7.57583754090172,-0.2015387186020104,5.383038752479566,0.0317923127895551,0.0416146207668993,0.0151402935298394,0.7052234934561388,17.771632035094697,0.0610462072485688,0.0007052234934561,0.0,0.5,0.5,0.5,0.0,1.0,0.6
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,2024,26,0.5072752619964651,1.4112055207320977,2.0041704796443685,-0.1345993026478994,3.768780759016672,0.0185164183015928,0.0065247377719998,0.0505688496452098,0.6819814585844178,17.18593275632733,0.0295168885616465,0.0006819814585844,0.0,0.5,0.5,0.5,0.0,1.0,0.5769230769230769
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,2025,25,0.7214901879706901,2.4877018780721456,5.417098593380388,-0.0962268113477383,7.497808332891906,0.0227847243635918,0.0904421782646724,0.0711768626195664,0.714162310286391,17.996890219217054,0.0400897143441084,0.0007141623102863,0.0,0.5,0.5,0.5,0.0,1.0,0.72
5,10,buffer_inverse_volatility,regime_dd_vol_target_20pct_max_1p50,0.2,1.5,2026,12,0.8257663880865149,2.546128750067377,4.975666439869345,-0.0559980303862126,14.746347012408991,0.0252696452654524,-0.0251454445550358,0.0627200224208007,0.863225314850507,21.753277934232777,0.0379605496966054,0.0008632253148505,0.0,0.5137220462127138,0.5,0.5558025393041179,0.0,1.0,0.6666666666666666
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3960925010566034,1.176028390525999,2.3101062612293823,-0.5539711207029689,0.7150056857728913,0.0154315163385781,0.0015592847970898,0.0045524636531632,0.746682765822135,18.8164056987178,0.0210503805773912,0.0007466827658221,0.0,0.5360887167535469,0.5,1.0,0.0,0.9571428571428572,0.55
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2021,26,0.1507049785627034,0.5748609258304247,0.9376292361764385,-0.2389122248296632,0.6307964302377215,0.0077940722428036,-0.0445229293955914,-0.0807620074278335,0.8537099778401155,21.51349144157091,0.0070051381000618,0.0008537099778401,0.0,0.6334643459742022,0.5,1.0,0.0,0.7692307692307693,0.5
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.2812473624750298,-0.708289963738649,-1.8702467864049048,-0.3513840720412967,-0.8003987228025974,-0.0104826292484496,-0.0689777610508806,-0.0572385445766801,0.6344142285431038,15.987238559286215,-0.0175919913518564,0.0006344142285431,0.0,0.500734034174569,0.5,0.5124849025797311,0.0,1.0,0.3076923076923077
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2023,25,1.0848907323596966,2.290250086114363,7.57583754090172,-0.2015387186020104,5.383038752479566,0.0317923127895551,0.0416146207668993,0.0151402935298394,0.7052234934561388,17.771632035094697,0.0610462072485688,0.0007052234934561,0.0,0.5,0.5,0.5,0.0,1.0,0.6
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.5072752619964651,1.4112055207320977,2.0041704796443685,-0.1345993026478994,3.768780759016672,0.0185164183015928,0.0065247377719998,0.0505688496452098,0.6819814585844178,17.18593275632733,0.0295168885616465,0.0006819814585844,0.0,0.5,0.5,0.5,0.0,1.0,0.5769230769230769
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2025,25,0.7554765787445299,2.512129119641836,5.658723967517855,-0.0962268113477383,7.850998782599544,0.0236308434734293,0.0904421782646724,0.0711768626195664,0.7277295966343,18.33878583518436,0.0411955614474263,0.0007277295966343,0.0,0.5110462458540144,0.5,0.5698052928451707,0.0,1.0,0.72
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p25,0.25,1.25,2026,12,1.0385640604925337,2.503353607475006,4.738936487770713,-0.0699975379827657,14.837151283067138,0.030275748927643,-0.0251454445550358,0.0627200224208007,1.0240843894732805,25.806926614726667,0.0402436166071739,0.0010240843894732,0.0,0.6072588596065133,0.5492356776975524,0.6947531741301474,0.0,1.0,0.6666666666666666
5,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,140,0.3713938229308202,1.1433562574080625,2.213112587220045,-0.5545764592642382,0.669689123522394,0.0146098055710695,0.0015592847970898,0.0045524636531632,0.7276647388540964,18.33715141912323,0.0202536268824996,0.000727664738854,0.0,0.5228750340269076,0.5,1.0,0.0,0.9928571428571428,0.55
5,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2021,26,0.0466539422529603,0.2985983013777609,0.430241530824702,-0.2389122248296633,0.1952764965720072,0.0034681176042719,-0.0445229293955914,-0.0807620074278335,0.7585512858602707,19.11549240367882,0.0024406351281843,0.0007585512858602,0.0,0.5661566536665098,0.5,1.0,0.0,0.9615384615384616,0.5
5,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.2821928397118447,-0.7136677988400469,-1.8809102187341868,-0.3513771703049966,-0.8031052201453508,-0.0105432035074624,-0.0689777610508806,-0.0572385445766801,0.6330815374183023,15.953654742941218,-0.0176882879978772,0.0006330815374183,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077
5,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2023,25,1.0848907323596966,2.290250086114363,7.57583754090172,-0.2015387186020104,5.383038752479566,0.0317923127895551,0.0416146207668993,0.0151402935298394,0.7052234934561388,17.771632035094697,0.0610462072485688,0.0007052234934561,0.0,0.5,0.5,0.5,0.0,1.0,0.6
5,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.5072752619964651,1.4112055207320977,2.0041704796443685,-0.1345993026478994,3.768780759016672,0.0185164183015928,0.0065247377719998,0.0505688496452098,0.6819814585844178,17.18593275632733,0.0295168885616465,0.0006819814585844,0.0,0.5,0.5,0.5,0.0,1.0,0.5769230769230769
5,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2025,25,0.7554765787445299,2.512129119641836,5.658723967517855,-0.0962268113477383,7.850998782599544,0.0236308434734293,0.0904421782646724,0.0711768626195664,0.7277295966343,18.33878583518436,0.0411955614474263,0.0007277295966343,0.0,0.5110462458540144,0.5,0.5698052928451707,0.0,1.0,0.72
5,10,buffer_inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2026,12,1.038472289612153,2.5613733193670334,5.069297534893169,-0.0655168060406853,15.850471846372844,0.0301932692513883,-0.0251454445550358,0.0627200224208007,1.0112720715728982,25.484056203637035,0.0407498822524157,0.0010112720715728,0.0,0.6005229685072876,0.5492356776975524,0.65,0.0,1.0,0.6666666666666666
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,overall,140,0.3960925010566034,1.176028390525999,2.3101062612293823,-0.5539711207029689,0.7150056857728913,0.0154315163385781,0.0015592847970898,0.0045524636531632,0.746682765822135,18.8164056987178,0.0210503805773912,0.0007466827658221,0.0,0.5360887167535469,0.5,1.0,0.0,0.9571428571428572,0.55
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2021,26,0.1507049785627034,0.5748609258304247,0.9376292361764385,-0.2389122248296632,0.6307964302377215,0.0077940722428036,-0.0445229293955914,-0.0807620074278335,0.8537099778401155,21.51349144157091,0.0070051381000618,0.0008537099778401,0.0,0.6334643459742022,0.5,1.0,0.0,0.7692307692307693,0.5
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2022,26,-0.2812473624750298,-0.708289963738649,-1.8702467864049048,-0.3513840720412967,-0.8003987228025974,-0.0104826292484496,-0.0689777610508806,-0.0572385445766801,0.6344142285431038,15.987238559286215,-0.0175919913518564,0.0006344142285431,0.0,0.500734034174569,0.5,0.5124849025797311,0.0,1.0,0.3076923076923077
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2023,25,1.0848907323596966,2.290250086114363,7.57583754090172,-0.2015387186020104,5.383038752479566,0.0317923127895551,0.0416146207668993,0.0151402935298394,0.7052234934561388,17.771632035094697,0.0610462072485688,0.0007052234934561,0.0,0.5,0.5,0.5,0.0,1.0,0.6
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2024,26,0.5072752619964651,1.4112055207320977,2.0041704796443685,-0.1345993026478994,3.768780759016672,0.0185164183015928,0.0065247377719998,0.0505688496452098,0.6819814585844178,17.18593275632733,0.0295168885616465,0.0006819814585844,0.0,0.5,0.5,0.5,0.0,1.0,0.5769230769230769
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2025,25,0.7554765787445299,2.512129119641836,5.658723967517855,-0.0962268113477383,7.850998782599544,0.0236308434734293,0.0904421782646724,0.0711768626195664,0.7277295966343,18.33878583518436,0.0411955614474263,0.0007277295966343,0.0,0.5110462458540144,0.5,0.5698052928451707,0.0,1.0,0.72
5,10,buffer_inverse_volatility,vol_target_25pct_max_1p50,0.25,1.5,2026,12,1.0385640604925337,2.503353607475006,4.738936487770713,-0.0699975379827657,14.837151283067138,0.030275748927643,-0.0251454445550358,0.0627200224208007,1.0240843894732805,25.806926614726667,0.0402436166071739,0.0010240843894732,0.0,0.6072588596065133,0.5492356776975524,0.6947531741301474,0.0,1.0,0.6666666666666666
