model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,top_n,covariance_lookback,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_pairwise_correlation,avg_max_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate
20,10,inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2025,25,0.9046000007812898,2.5708961702665496,3.9217764519122817,-0.10772722618822372,8.397134436569914,0.027229149119368672,0.09019189801549282,0.10917532406885332,0.7244099657756525,18.255131137546442,0.04955319104340718,0.0007244099657756526,0.0,0.5022310430651866,0.5,0.5323026825604095,0.0,1.0,0.8,10,120,0.2669009218435096,9.4567214426018,0.13674288418200914,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2026,11,0.6493151776557113,1.498883995588128,2.8227501621741533,-0.15640889168794048,4.1513955546158705,0.0225448664334464,0.027895204049558718,0.04338840353177768,0.7755544735714964,19.54397273400171,0.03322329530914984,0.0007755544735714965,0.0,0.5015720921219331,0.5,0.5095160456576746,0.0,1.0,0.5454545454545454,10,120,0.3790357598020304,9.689376186022765,0.1356368306553395,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2021,26,0.05041485016162173,0.312523817091771,0.4868318577708789,-0.28978401610833515,0.17397388178502654,0.00474430729797152,-0.04151941140090673,-0.054243463635006,0.7177765743044536,18.08796967247223,0.002787203377410966,0.0007177765743044538,0.0,0.6586652462047262,0.5,1.0,0.0,0.7692307692307693,0.5,10,120,0.3825517844413604,9.56616285953754,0.12780900232828293,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.2188769052253554,-0.5065223264937067,-1.2341066818517605,-0.277792441121437,-0.7879152663109122,-0.007316487254686586,-0.08470086902554524,-0.08391591623005151,0.615665917383285,15.514781118058782,-0.014107637327257467,0.0006156659173832851,0.0,0.5086116377955547,0.5,0.5703380601460556,0.0,1.0,0.3076923076923077,10,120,0.3640026691308991,9.517952551147125,0.13729644149863113,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2023,25,1.351661667140677,2.3610551062948755,10.26347821784359,-0.17298737016280852,7.8136436542653325,0.0373155145003671,0.06177551873293561,0.057163221451042814,0.6179741175534683,15.5729477623474,0.08679549227081804,0.0006179741175534683,0.0,0.5,0.5,0.5,0.0,1.0,0.64,10,120,0.3982757382079541,8.966015381051527,0.1572375230440222,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.4482835961785754,1.4074180123757187,2.524632218214912,-0.1232191064688184,3.638101338545392,0.016439777094008783,-0.017673314871082705,-0.00026514577724847207,0.6661967925692255,16.788159172744482,0.026702367517837347,0.0006661967925692254,0.0,0.5296721943045247,0.5,0.6096198681918541,0.0,1.0,0.6153846153846154,10,120,0.2943563171184043,9.409755037638046,0.13760037280546025,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.050876052737896,2.5060434183730353,3.593921955022232,-0.1292693380799257,8.12935277883261,0.030694829223495198,0.09019189801549282,0.10917532406885332,0.8184102882697679,20.62393926439815,0.05095418674704688,0.0008184102882697681,0.0,0.5672864188501211,0.5321626850141147,0.6387632190724913,0.0,1.0,0.8,10,120,0.3086577394314478,9.4567214426018,0.13674288418200914,,,,0.0
20,10,inverse_volatility,vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.6560499010576379,1.3889115638961425,2.4392051281041534,-0.18027865136549148,3.6390881343325683,0.023333002443335762,0.027895204049558718,0.04338840353177768,0.8360580666834463,21.068663280422847,0.031138658030917615,0.0008360580666834466,0.0,0.5376278286395091,0.5,0.6114192547892096,0.0,1.0,0.5454545454545454,10,120,0.42334708476516725,9.689376186022765,0.1356368306553395,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2021,26,-0.04330508717328263,0.03307714888790925,0.04594912412443315,-0.2773464599926757,-0.15614076045688938,0.00044041224965238215,-0.04151941140090673,-0.054243463635006,0.6319284009628097,15.924595704262803,-0.0027193837744772654,0.0006319284009628096,0.0,0.5892317021638515,0.5,1.0,0.0,0.9615384615384616,0.5,10,120,0.33553039074951363,9.56616285953754,0.12780900232828293,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.21605135760420147,-0.5164315499603479,-1.2741721511352488,-0.27779244112143686,-0.7777438318048211,-0.007287172605005648,-0.08470086902554524,-0.08391591623005151,0.6036914141989113,15.213023637812563,-0.014201736797883979,0.0006036914141989112,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077,10,120,0.35558778246650913,9.517952551147125,0.13729644149863113,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2023,25,1.351661667140677,2.3610551062948755,10.26347821784359,-0.17298737016280852,7.8136436542653325,0.0373155145003671,0.06177551873293561,0.057163221451042814,0.6179741175534683,15.5729477623474,0.08679549227081804,0.0006179741175534683,0.0,0.5,0.5,0.5,0.0,1.0,0.64,10,120,0.3982757382079541,8.966015381051527,0.1572375230440222,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.4482835961785754,1.4074180123757187,2.524632218214912,-0.1232191064688184,3.638101338545392,0.016439777094008783,-0.017673314871082705,-0.00026514577724847207,0.6661967925692255,16.788159172744482,0.026702367517837347,0.0006661967925692254,0.0,0.5296721943045247,0.5,0.6096198681918541,0.0,1.0,0.6153846153846154,10,120,0.2943563171184043,9.409755037638046,0.13760037280546025,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.050876052737896,2.5060434183730353,3.593921955022232,-0.1292693380799257,8.12935277883261,0.030694829223495198,0.09019189801549282,0.10917532406885332,0.8184102882697679,20.62393926439815,0.05095418674704688,0.0008184102882697681,0.0,0.5672864188501211,0.5321626850141147,0.6387632190724913,0.0,1.0,0.8,10,120,0.3086577394314478,9.4567214426018,0.13674288418200914,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.6560499010576379,1.3889115638961425,2.4392051281041534,-0.18027865136549148,3.6390881343325683,0.023333002443335762,0.027895204049558718,0.04338840353177768,0.8360580666834463,21.068663280422847,0.031138658030917615,0.0008360580666834466,0.0,0.5376278286395091,0.5,0.6114192547892096,0.0,1.0,0.5454545454545454,10,120,0.42334708476516725,9.689376186022765,0.1356368306553395,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2021,26,0.014278469335445632,0.23696189446456764,0.3543105219524009,-0.3146077924931284,0.045384983068267444,0.003925260435261583,-0.04151941140090673,-0.054243463635006,0.7813018212026036,19.68880589430561,0.0007252074814539792,0.0007813018212026036,0.0,0.7253609073633295,0.5239691381004701,1.0,0.0,0.7692307692307693,0.5,10,120,0.4174365806455968,9.56616285953754,0.12780900232828293,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2022,26,-0.23950725371271842,-0.48031998112308616,-1.1503843234740052,-0.2888370573839142,-0.8292123451263805,-0.007761993952558582,-0.08470086902554524,-0.08391591623005151,0.6786705460185622,17.102497759667767,-0.014004226580139665,0.0006786705460185622,0.0,0.560345008832618,0.5,0.6653944035037316,0.0,1.0,0.3076923076923077,10,120,0.40723320971806815,9.517952551147125,0.13729644149863113,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2023,25,1.3597079729936903,2.356132539634867,10.31095955592374,-0.17298737016280863,7.86015748845704,0.03748814511564393,0.06177551873293561,0.057163221451042814,0.61824891304729,15.579872608791709,0.08727336911769151,0.00061824891304729,0.0,0.5003177280304609,0.5,0.5079432007615241,0.0,1.0,0.64,10,120,0.4009542082299957,8.966015381051527,0.1572375230440222,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.5385061595648688,1.4593293014991648,2.6238492100658797,-0.13178831961697757,4.086144820193124,0.01933859424337285,-0.017673314871082705,-0.00026514577724847207,0.7487555703792231,18.868640373556424,0.028539743664814432,0.0007487555703792231,0.0,0.5980623487453169,0.5,0.7112231795571631,0.0,1.0,0.6153846153846154,10,120,0.3339428423950376,9.409755037638046,0.13760037280546025,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2025,25,1.287991268997935,2.506043418373035,3.593921955022232,-0.15081422775991338,8.540250400302648,0.03581063409407773,0.09019189801549282,0.10917532406885332,0.954812002981396,24.06126247513118,0.05352966288984855,0.000954812002981396,0.0,0.6618341553251413,0.6208564658498004,0.7452237555845733,0.0,1.0,0.8,10,120,0.3601006960033558,9.4567214426018,0.13674288418200914,,,,0.0
20,10,inverse_volatility,vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.7266635051447718,1.3395730013722549,2.3301903478766994,-0.20854348404460432,3.484469958262275,0.026066842258723934,0.027895204049558718,0.04338840353177768,0.9524016660563576,24.00052198462021,0.03027698754262201,0.0009524016660563576,0.0,0.6100182334200365,0.5339157067672498,0.7133224639207444,0.0,1.0,0.5454545454545454,10,120,0.4903685161218781,9.689376186022765,0.1356368306553395,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2021,26,-0.09619966335346375,-0.10545476687188886,-0.13973053638006916,-0.3026049592206478,-0.31790511167174457,-0.001493198002097197,-0.04151941140090673,-0.054243463635006,0.666783362269497,16.802940729191324,-0.005725168284759733,0.0006667833622694968,0.0,0.6251400057180398,0.5,1.0,0.0,0.9615384615384616,0.5,10,120,0.35682208371445406,9.56616285953754,0.12780900232828293,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2022,26,-0.21605135760420147,-0.5164315499603479,-1.2741721511352488,-0.27779244112143686,-0.7777438318048211,-0.007287172605005648,-0.08470086902554524,-0.08391591623005151,0.6036914141989113,15.213023637812563,-0.014201736797883979,0.0006036914141989112,0.0,0.5,0.5,0.5,0.0,1.0,0.3076923076923077,10,120,0.35558778246650913,9.517952551147125,0.13729644149863113,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2023,25,1.351661667140677,2.3610551062948755,10.26347821784359,-0.17298737016280852,7.8136436542653325,0.0373155145003671,0.06177551873293561,0.057163221451042814,0.6179741175534683,15.5729477623474,0.08679549227081804,0.0006179741175534683,0.0,0.5,0.5,0.5,0.0,1.0,0.64,10,120,0.3982757382079541,8.966015381051527,0.1572375230440222,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2024,26,0.5385061595648688,1.4593293014991648,2.6238492100658797,-0.13178831961697757,4.086144820193124,0.01933859424337285,-0.017673314871082705,-0.00026514577724847207,0.7487555703792231,18.868640373556424,0.028539743664814432,0.0007487555703792231,0.0,0.5980623487453169,0.5,0.7112231795571631,0.0,1.0,0.6153846153846154,10,120,0.3339428423950376,9.409755037638046,0.13760037280546025,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2025,25,1.233625849975601,2.5744784969662198,3.880752907203791,-0.1382658431535253,8.922130164901452,0.03454196061440344,0.09019189801549282,0.10917532406885332,0.9365208132315815,23.600324493435853,0.052271563059174006,0.0009365208132315816,0.0,0.6484161452874322,0.6208564658498004,0.6955258486284329,0.0,1.0,0.8,10,120,0.3381101875617601,9.4567214426018,0.13674288418200914,,,,0.0
20,10,inverse_volatility,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,2026,11,0.7347160635782481,1.3814008747703925,2.5208861434840584,-0.19793537852952814,3.7118986460959666,0.025954261572845437,0.027895204049558718,0.04338840353177768,0.9331016597807977,23.5141618264761,0.031245683728815043,0.0009331016597807977,0.0,0.5987263953584209,0.5339157067672498,0.65,0.0,1.0,0.5454545454545454,10,120,0.47346675652309583,9.689376186022765,0.1356368306553395,,,,0.0
20,10,shrinkage_min_variance,static_1x,,1.0,2021,26,-0.019177869457647212,0.2185117246463395,0.3180275444825193,-0.3921224641640769,-0.048907857137260466,0.00450504560440019,-0.04151941140090673,-0.054243463635006,1.1362397103992856,28.633240702061997,-0.0006697764202522187,0.0011362397103992857,0.0,1.0,1.0,1.0,0.0,0.0,0.5384615384615384,10,120,0.519547174938224,8.15132338954304,0.1555042988228571,0.16650582268813974,0.5819148152017872,0.39407542523379135,0.38461538461538464
20,10,shrinkage_min_variance,static_1x,,1.0,2022,26,-0.43557593251570303,-0.6003697196768296,-1.5481091063408616,-0.4660977784231425,-0.9345162167245292,-0.015149434580442777,-0.08470086902554524,-0.08391591623005151,1.322997439041092,33.33953546383552,-0.013064847078873863,0.0013229974390410921,0.0,1.0,1.0,1.0,0.0,0.0,0.34615384615384615,10,120,0.6358844207410344,7.227183358102816,0.1702009300472081,0.37885306923861345,0.6929767789437502,0.5707392764100448,0.2692307692307692
20,10,shrinkage_min_variance,static_1x,,1.0,2023,25,2.661174948355236,2.0789222435404477,7.762997333220005,-0.24068545567549038,11.056650435675786,0.06207336729398391,0.06177551873293561,0.057163221451042814,1.3202259298134462,33.26969343129884,0.07998796123115777,0.001320225929813446,0.0,1.0,1.0,1.0,0.0,0.0,0.56,10,120,0.7524325937003042,7.477869115161238,0.16909183243031528,0.15108421420979043,0.4255103203515611,0.53321325892774,0.0
20,10,shrinkage_min_variance,static_1x,,1.0,2024,26,0.8302792405180834,1.42058884363139,3.0664676742496644,-0.23357384740923703,3.5546755329306134,0.02921197717779495,-0.017673314871082705,-0.00026514577724847207,1.4321697708913868,36.09067822646295,0.02300536541065315,0.0014321697708913868,0.0,1.0,1.0,1.0,0.0,0.0,0.6153846153846154,10,120,0.518194851508664,7.642941988313684,0.16887319251155242,0.1670089640390184,0.4589065580287003,0.4220942988227405,0.11538461538461539
20,10,shrinkage_min_variance,static_1x,,1.0,2025,25,1.953816619481986,2.5246285179029675,4.959388186931419,-0.18654463872771276,10.473721640072684,0.0481658138033007,0.09019189801549282,0.10917532406885332,1.5896641592758616,40.05953681375171,0.048772821028007396,0.0015896641592758618,0.0,1.0,1.0,1.0,0.0,0.0,0.64,10,120,0.4807750919534802,7.064260488587007,0.17610958437590246,0.24577343091870316,0.5437894164181624,0.49639577449797173,0.0
20,10,shrinkage_min_variance,static_1x,,1.0,2026,11,0.8645263029417625,1.169385684729886,2.4885034166460986,-0.25893734336860375,3.3387470949336486,0.033383448122974516,0.027895204049558718,0.04338840353177768,1.6889896599306886,42.56253943025335,0.02031190606844429,0.0016889896599306886,0.0,1.0,1.0,1.0,0.0,0.0,0.6363636363636364,10,120,0.71940584161784,6.694518936633295,0.17894533821092026,0.2553374198655853,0.6357245818807302,0.4019485135785177,0.0
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2021,26,-0.1679095679283219,-0.4450173201095807,-0.49287966632535635,-0.3243456230103178,-0.5176871707714722,-0.005385456503312325,-0.04151941140090673,-0.054243463635006,0.6124849428385484,15.43462055953142,-0.010878762278651019,0.0006124849428385484,0.0,0.5346153846153846,0.45,1.0,0.0,0.8461538461538461,0.5384615384615384,10,120,0.3049622964114129,8.15132338954304,0.1555042988228571,0.16650582268813974,0.5819148152017872,0.39407542523379135,0.38461538461538464
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2022,26,-0.19013739618493497,-0.6003697196768296,-1.548109106340861,-0.23790702050594525,-0.7992088496614309,-0.006817245561199249,-0.08470086902554524,-0.08391591623005151,0.5953488475684915,15.002790958725985,-0.012673468337192718,0.0005953488475684914,0.0,0.44999999999999996,0.45,0.45,0.0,1.0,0.34615384615384615,10,120,0.28614798933346547,7.227183358102816,0.1702009300472081,0.37885306923861345,0.6929767789437502,0.5707392764100448,0.2692307692307692
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2023,25,1.182531939065841,2.280890570736107,9.427931422522628,-0.11442529925939104,10.334532194538168,0.03392382364718626,0.06177551873293561,0.057163221451042814,0.6293614928535601,15.859909619909715,0.07456107679083816,0.0006293614928535603,0.0,0.486,0.45,0.75,0.0,1.0,0.56,10,120,0.3748011267516442,7.477869115161238,0.16909183243031528,0.15108421420979043,0.4255103203515611,0.53321325892774,0.0
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2024,26,0.7102440246944004,1.6840083174379967,4.967845414805049,-0.10934207136544793,6.495615235974369,0.023793572365558294,-0.017673314871082705,-0.00026514577724847207,0.9489279525298571,23.912984403752397,0.02970118713341986,0.0009489279525298573,0.0,0.6423076923076922,0.45,1.0,0.0,0.6923076923076923,0.6153846153846154,10,120,0.35605407491352586,7.642941988313684,0.16887319251155242,0.1670089640390184,0.4589065580287003,0.4220942988227405,0.11538461538461539
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2025,25,1.0589791578779648,2.661969663887275,6.961481137688591,-0.08874483380290987,11.932854144837462,0.030602101994548013,0.09019189801549282,0.10917532406885332,0.9809333709101421,24.71952094693558,0.042839792896926826,0.000980933370910142,0.0,0.594,0.45,1.0,0.0,0.76,0.64,10,120,0.28970013472522665,7.064260488587007,0.17610958437590246,0.24577343091870316,0.5437894164181624,0.49639577449797173,0.0
20,10,shrinkage_min_variance,legacy_risk_scaled,,1.0,2026,11,0.39288838816431415,1.169385684729886,2.4885034166461,-0.1212109754589421,3.241359841191919,0.015022551655338534,0.027895204049558718,0.04338840353177768,0.7600453469688101,19.153142743614016,0.020512998489258888,0.00076004534696881,0.0,0.45,0.45,0.45,0.0,1.0,0.6363636363636364,10,120,0.32373262872802805,6.694518936633295,0.17894533821092026,0.2553374198655853,0.6357245818807302,0.4019485135785177,0.0
20,10,shrinkage_min_variance,vol_target_25pct_max_1p25,0.25,1.25,2021,26,0.0998417061234782,0.43837129808442815,0.730634778972732,-0.23795321678114423,0.4195854440383838,0.006065611142473869,-0.04151941140090673,-0.054243463635006,0.7447154577691332,18.766829535782154,0.005320115789036875,0.0007447154577691331,0.0,0.6283454826979116,0.5,1.0,0.0,0.7692307692307693,0.5384615384615384,10,120,0.3486847826449228,8.15132338954304,0.1555042988228571,0.16650582268813974,0.5819148152017872,0.39407542523379135,0.38461538461538464
20,10,shrinkage_min_variance,vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.2126320192851463,-0.6003697196768296,-1.5481091063408616,-0.2613413224935186,-0.8136180580107828,-0.0075747172902213885,-0.08470086902554524,-0.08391591623005151,0.661498719520546,16.66976773191776,-0.012755547809944454,0.0006614987195205461,0.0,0.5,0.5,0.5,0.0,1.0,0.34615384615384615,10,120,0.3179422103705172,7.227183358102816,0.1702009300472081,0.37885306923861345,0.6929767789437502,0.5707392764100448,0.2692307692307692
20,10,shrinkage_min_variance,vol_target_25pct_max_1p25,0.25,1.25,2023,25,1.0334322801317999,2.0789222435404477,7.762997333220005,-0.126506894755131,8.168979897357609,0.031036683646991955,0.06177551873293561,0.057163221451042814,0.6601129649067231,16.63484671564942,0.06212454480627025,0.000660112964906723,0.0,0.5,0.5,0.5,0.0,1.0,0.56,10,120,0.3762162968501521,7.477869115161238,0.16909183243031528,0.15108421420979043,0.4255103203515611,0.53321325892774,0.0
20,10,shrinkage_min_variance,vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.41545767847454207,1.438394068493082,3.191287030517637,-0.12448059517823007,3.33752965978106,0.015204690872008016,-0.017673314871082705,-0.00026514577724847207,0.7265925085046516,18.31013121431722,0.022690043758380265,0.0007265925085046517,0.0,0.5081585239783132,0.5,0.553736716486528,0.0,1.0,0.6153846153846154,10,120,0.26637916435237635,7.642941988313684,0.16887319251155242,0.1670089640390184,0.4589065580287003,0.4220942988227405,0.11538461538461539
20,10,shrinkage_min_variance,vol_target_25pct_max_1p25,0.25,1.25,2025,25,0.8491502251477456,2.5350997782908573,5.295169700426019,-0.09443602502935045,8.991803974000728,0.025925822908794152,0.09019189801549282,0.10917532406885332,0.8300428083952888,20.917078771561275,0.040596023681004866,0.0008300428083952889,0.0,0.5230478551127569,0.5,0.5798300874954548,0.0,1.0,0.64,10,120,0.25771401303268726,7.064260488587007,0.17610958437590246,0.24577343091870316,0.5437894164181624,0.49639577449797173,0.0
20,10,shrinkage_min_variance,vol_target_25pct_max_1p25,0.25,1.25,2026,11,0.426228691393163,1.1319140450017378,2.240583001410482,-0.14096050599837728,3.0237454695151964,0.01647897257743025,0.027895204049558718,0.04338840353177768,0.8561590406886167,21.57520782535314,0.019755484852956987,0.0008561590406886168,0.0,0.5067552857070091,0.5,0.5412108855550445,0.0,1.0,0.6363636363636364,10,120,0.36687424348604564,6.694518936633295,0.17894533821092026,0.2553374198655853,0.6357245818807302,0.4019485135785177,0.0
20,10,shrinkage_min_variance,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2021,26,0.0009802276531536425,0.14830321110360567,0.21580861013609443,-0.22823558778462416,0.004294806356310393,0.0017605280949010704,-0.04151941140090673,-0.054243463635006,0.6553550615437497,16.51494755090249,5.935396707330603e-05,0.0006553550615437497,0.0,0.5610377903902193,0.5,1.0,0.0,0.9615384615384616,0.5384615384615384,10,120,0.29915271329164317,8.15132338954304,0.1555042988228571,0.16650582268813974,0.5819148152017872,0.39407542523379135,0.38461538461538464
20,10,shrinkage_min_variance,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2022,26,-0.2126320192851463,-0.6003697196768296,-1.5481091063408616,-0.2613413224935186,-0.8136180580107828,-0.0075747172902213885,-0.08470086902554524,-0.08391591623005151,0.661498719520546,16.66976773191776,-0.012755547809944454,0.0006614987195205461,0.0,0.5,0.5,0.5,0.0,1.0,0.34615384615384615,10,120,0.3179422103705172,7.227183358102816,0.1702009300472081,0.37885306923861345,0.6929767789437502,0.5707392764100448,0.2692307692307692
20,10,shrinkage_min_variance,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2023,25,1.0334322801317999,2.0789222435404477,7.762997333220005,-0.126506894755131,8.168979897357609,0.031036683646991955,0.06177551873293561,0.057163221451042814,0.6601129649067231,16.63484671564942,0.06212454480627025,0.000660112964906723,0.0,0.5,0.5,0.5,0.0,1.0,0.56,10,120,0.3762162968501521,7.477869115161238,0.16909183243031528,0.15108421420979043,0.4255103203515611,0.53321325892774,0.0
20,10,shrinkage_min_variance,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2024,26,0.41545767847454207,1.438394068493082,3.191287030517637,-0.12448059517823007,3.33752965978106,0.015204690872008016,-0.017673314871082705,-0.00026514577724847207,0.7265925085046516,18.31013121431722,0.022690043758380265,0.0007265925085046517,0.0,0.5081585239783132,0.5,0.553736716486528,0.0,1.0,0.6153846153846154,10,120,0.26637916435237635,7.642941988313684,0.16887319251155242,0.1670089640390184,0.4589065580287003,0.4220942988227405,0.11538461538461539
20,10,shrinkage_min_variance,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2025,25,0.8491502251477456,2.5350997782908573,5.295169700426019,-0.09443602502935045,8.991803974000728,0.025925822908794152,0.09019189801549282,0.10917532406885332,0.8300428083952888,20.917078771561275,0.040596023681004866,0.0008300428083952889,0.0,0.5230478551127569,0.5,0.5798300874954548,0.0,1.0,0.64,10,120,0.25771401303268726,7.064260488587007,0.17610958437590246,0.24577343091870316,0.5437894164181624,0.49639577449797173,0.0
20,10,shrinkage_min_variance,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2026,11,0.426228691393163,1.1319140450017378,2.240583001410482,-0.14096050599837728,3.0237454695151964,0.01647897257743025,0.027895204049558718,0.04338840353177768,0.8561590406886167,21.57520782535314,0.019755484852956987,0.0008561590406886168,0.0,0.5067552857070091,0.5,0.5412108855550445,0.0,1.0,0.6363636363636364,10,120,0.36687424348604564,6.694518936633295,0.17894533821092026,0.2553374198655853,0.6357245818807302,0.4019485135785177,0.0
20,10,shrinkage_min_variance,vol_target_30pct_max_1p25,0.3,1.25,2021,26,0.05807750931096378,0.3304871148242537,0.520666774944203,-0.26950940667873424,0.21549344056919856,0.004981163472428666,-0.04151941140090673,-0.054243463635006,0.8121307774751865,20.465695592374697,0.0028377979653231456,0.0008121307774751865,0.0,0.6928602412388567,0.5,1.0,0.0,0.7692307692307693,0.5384615384615384,10,120,0.37981910299877863,8.15132338954304,0.1555042988228571,0.16650582268813974,0.5819148152017872,0.39407542523379135,0.38461538461538464
20,10,shrinkage_min_variance,vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.21896436406247877,-0.5671939569209113,-1.3785933812182378,-0.2613513953514577,-0.8378159365402351,-0.0076321908060996415,-0.08470086902554524,-0.08391591623005151,0.6977034371894543,17.582126617174247,-0.012453804299679771,0.0006977034371894545,0.0,0.5254161694261377,0.5,0.5919462745466506,0.0,1.0,0.34615384615384615,10,120,0.33909248497252475,7.227183358102816,0.1702009300472081,0.37885306923861345,0.6929767789437502,0.5707392764100448,0.2692307692307692
20,10,shrinkage_min_variance,vol_target_30pct_max_1p25,0.3,1.25,2023,25,1.0555609773594457,2.064891576090808,7.900083725760173,-0.1265068947551311,8.34390077633798,0.031584758934789556,0.06177551873293561,0.057163221451042814,0.6607902209380287,16.651913567638324,0.06338977037515045,0.0006607902209380288,0.0,0.5010172717614158,0.5,0.5254317940353949,0.0,1.0,0.56,10,120,0.3854613648352129,7.477869115161238,0.16909183243031528,0.15108421420979043,0.4255103203515611,0.53321325892774,0.0
20,10,shrinkage_min_variance,vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.4885730992842554,1.4492940402430872,3.1399691651271113,-0.1359895284940148,3.592725886285859,0.01765534595092132,-0.017673314871082705,-0.00026514577724847207,0.8049025737018789,20.283544857287346,0.024087165370836248,0.0008049025737018789,0.0,0.5637114939434582,0.5,0.6644840597838336,0.0,1.0,0.6153846153846154,10,120,0.3069871990149029,7.642941988313684,0.16887319251155242,0.1670089640390184,0.4589065580287003,0.4220942988227405,0.11538461538461539
20,10,shrinkage_min_variance,vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.0361999210413235,2.5049388917167414,5.214363951230082,-0.11076587221616174,9.354866262589972,0.0303389846379312,0.09019189801549282,0.10917532406885332,0.9737880865534424,24.539459781146746,0.0422258652098535,0.0009737880865534425,0.0,0.6148139763514378,0.5385409304320209,0.6957961049945458,0.0,1.0,0.64,10,120,0.3052139975965213,7.064260488587007,0.17610958437590246,0.24577343091870316,0.5437894164181624,0.49639577449797173,0.0
20,10,shrinkage_min_variance,vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.4695039654860498,1.0747244504956934,2.071458226301072,-0.16757053755932494,2.801828843688178,0.018593465824242258,0.027895204049558718,0.04338840353177768,0.9594132775007002,24.177214593017645,0.019419274444527703,0.0009594132775007004,0.0,0.5648950593918599,0.5,0.6494530626660534,0.0,1.0,0.6363636363636364,10,120,0.435977183318751,6.694518936633295,0.17894533821092026,0.2553374198655853,0.6357245818807302,0.4019485135785177,0.0
