model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,risk_anchor,signal_blend,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_base_top3_weight_share,avg_weighted_score_z,avg_weight_score_correlation,avg_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate,pareto_return_sharpe_drawdown,policy,expected_shortfall_95_return,worst_rebalance_return,ending_value_100k,maximum_underwater_days,avg_cash_weight,avg_controller_transaction_cost,drawdown_budget_floor_ratio,drawdown_budget_cushion_multiplier,cash_turnover_bps,cash_proxy
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2021,26,-0.052343521374246915,-0.16771180513779735,-0.22520011325507178,-0.184285275544132,-0.28403528833052033,-0.0059150547714812,-0.0415194114009067,-0.054243463635006,0.4756710348807537,11.986910078994992,-0.004366723453275084,0.00047567103488071355,0.0,0.3777611450397532,0.16148751736522868,0.6146773298990857,0.0,1.0,0.5,shrinkage_max_diversification,0.25,0.20201223146854175,8.784905186216191,0.1535673386151403,0.4263491397883256,2.938016188265117,-0.161414804703034,0.1738046686871903,0.4188742842836508,0.0,True,drawdown_budget_78_m3,-0.08181825124717254,-0.0882688024981523,94604.04279348128,331,0.6222388549602468,6.790056062966901e-05,0.78,3.0,10.0,BIL
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2022,26,-0.032345385456908904,-1.035867674923135,-1.133712596449077,-0.03849796866923094,-0.8401842116610319,-0.0070734443400813,-0.0847008690255452,-0.0839159162300515,0.062324106136665273,1.5705674746439648,-0.020594712407527315,6.232410613666179e-05,0.0,0.035837793575307586,0.016491019047793334,0.13135005432086042,0.0,1.0,0.34615384615384615,shrinkage_max_diversification,0.25,0.031262335638602846,7.985073549910513,0.1637459883992902,0.4689568928833259,2.8202545866205706,0.1488194843382418,0.3670921797890567,0.6652659240355904,0.0,True,drawdown_budget_78_m3,-0.016062349194286764,-0.026071968566532613,96664.50926094908,362,0.9641622064246924,1.77330255739108e-05,0.78,3.0,10.0,BIL
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2023,25,0.4366503594693161,1.8141394867986986,5.269811132258362,-0.14381333299354881,3.0362300238803543,0.0361889090021427,0.0617755187329356,0.0571632214510428,0.3725194771491427,9.387490824158396,0.046514065115846596,0.00037251947714911636,0.0,0.26817088114864573,0.03236485902481306,0.6431731876867077,0.0,1.0,0.6,shrinkage_max_diversification,0.25,0.21257237534580115,8.890710681985588,0.1551514181213058,0.4215443605447748,2.0443496698754964,0.2737458421884221,0.1442395222403218,0.5599703542545119,0.0,True,drawdown_budget_78_m3,-0.03856005431084053,-0.04119306300983791,143252.5190765399,157,0.7318291188513544,4.8346832587181484e-05,0.78,3.0,10.0,BIL
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2024,26,0.4929059531161737,1.5171248096718535,3.0720194382803787,-0.11165792183258005,4.414428864753878,0.0256425099908424,-0.0176733148710827,-0.0002651457772484,0.7153022377480446,18.025616391250722,0.027344748851718628,0.000715302237748009,0.0,0.5076339167061202,0.36587958905736373,0.6600000000000001,0.0,1.0,0.6153846153846154,shrinkage_max_diversification,0.25,0.2927233793422819,8.755385457851704,0.1527904546680277,0.4279017903629443,2.3400257619545157,0.0469527436516896,0.1797827637867836,0.4557189576342751,0.0,True,drawdown_budget_78_m3,-0.08041710786309081,-0.08671267079984867,151201.91426658278,146,0.4923660832938799,3.602332715587256e-05,0.78,3.0,10.0,BIL
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2025,25,1.211285244715227,3.3639160779247312,8.641107458298368,-0.08101427038216935,14.951504704062877,0.0414888188778909,0.0901918980154928,0.1091753240688533,0.8265446721338315,20.828925737772554,0.058153995072275956,0.0008265446721337832,0.0,0.5019295302055725,0.45,0.6599999999999998,0.0,1.0,0.8,shrinkage_max_diversification,0.25,0.24815802166496084,8.643071926572842,0.1567338049390247,0.4372972200390901,2.453129949622425,0.1578111904097075,0.2325496518666765,0.5236608573718663,0.0,True,drawdown_budget_78_m3,-0.06126568048512048,-0.0810142703821692,219740.18816415986,43,0.49807046979442743,2.9164590585279998e-05,0.78,3.0,10.0,BIL
20,10,signal_shrinkage_max_diversification_blend_0.25,drawdown_budget_78_m3,,1.0,2026,11,0.5426287450919733,1.58072633973265,3.422463634618292,-0.12234748213586455,4.435144357849509,0.0220147252360021,0.0278952040495587,0.0433884035317776,0.739297440049604,18.63029548925002,0.029126148074520818,0.0007392974400495773,0.0,0.4391112422531418,0.33379674487273264,0.45,0.0,1.0,0.6363636363636364,shrinkage_max_diversification,0.25,0.302222161196252,8.20997779064365,0.1613580123762427,0.4574117371491045,2.3689207964531835,0.0160803581563089,0.2792894529494215,0.4502521163999262,0.0,True,drawdown_budget_78_m3,-0.08110193710068768,-0.08110193710068768,120830.78690755076,103,0.5608887577468582,2.1127864568594067e-05,0.78,3.0,10.0,BIL
