model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,risk_anchor,signal_blend,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_base_top3_weight_share,avg_weighted_score_z,avg_weight_score_correlation,avg_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,2026,11,0.48784762744934973,1.2034238423249173,2.188814945733643,-0.1546970919294386,3.153566892336088,0.01846229692225507,0.027895204049558718,0.04338840353177768,0.8640274561135602,21.773491894061717,0.022405576001449743,0.0008640274561135603,0.0,0.5161598406574981,0.5,0.5880747953695233,0.0,1.0,0.6363636363636364,shrinkage_min_variance,0.0,0.3866051727394754,6.696734217191329,0.17999999999999997,0.5239180116954013,2.3519794075720046,-0.0808648781723433,0.2792894529494215,0.42436611514846345,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_30pct_max_1p25,0.3,1.25,2021,26,0.04817621865973298,0.30644528673274146,0.446416612868418,-0.2679440896486488,0.17979951982857975,0.004593578343376929,-0.04151941140090673,-0.054243463635006,0.8516249638781107,21.460949089728388,0.002244831692126376,0.0008516249638781105,0.0,0.7036999702884594,0.5043871291436676,1.0,0.0,0.7692307692307693,0.5,shrinkage_min_variance,0.0,0.377744998095057,7.318859606033137,0.17481663690963398,0.5000582045716785,2.92592917479103,-0.22658576059221633,0.17380466868719038,0.39530801297606905,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.1436372632388625,-0.3177343268627142,-0.7488934192466166,-0.24149203131992458,-0.5947909024317837,-0.004136887968380395,-0.08470086902554524,-0.08391591623005151,0.7351320304246729,18.525327166701757,-0.007753561486192939,0.0007351320304246729,0.0,0.5394358613737426,0.5,0.627544786034765,0.0,1.0,0.34615384615384615,shrinkage_min_variance,0.0,0.32810297153769546,6.553995299558839,0.18,0.5336317794895751,2.7791957291122817,-0.09848334131274131,0.3670921797890567,0.6270405667172756,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_30pct_max_1p25,0.3,1.25,2023,25,1.135805925220918,2.200896266278635,10.17035779979457,-0.1439232265153747,7.891748626824905,0.03306911088759974,0.06177551873293561,0.057163221451042814,0.6558132409363442,16.526493671595873,0.06872637038387826,0.0006558132409363441,0.0,0.5012815114210377,0.5,0.5259299327856731,0.0,1.0,0.6,shrinkage_min_variance,0.0,0.37863737929664515,7.583672347732278,0.17028256285354085,0.4849651111063002,1.9086210867538262,-0.2928239434308909,0.14423952224032185,0.5165856767204409,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.4138242842707691,1.2893703105112506,2.400055720653803,-0.12166023089672995,3.401475414114902,0.015577035184101352,-0.017673314871082705,-0.00026514577724847207,0.8338462507511982,21.012925518930196,0.019693796748956337,0.0008338462507511984,0.0,0.585623405246914,0.5,0.6643163282231955,0.0,1.0,0.6153846153846154,shrinkage_min_variance,0.0,0.3044441797978944,7.227865431709868,0.1761225220941061,0.5106851282035052,2.2999947667942715,-0.21164909262895854,0.17978276378678362,0.42492994860218397,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.3057285678242856,2.8820617080245694,4.523252994750192,-0.10788286468096475,12.103206303296034,0.03547804244740907,0.09019189801549282,0.10917532406885332,1.0251656657279904,25.834174776345357,0.050542685381994655,0.0010251656657279905,0.0,0.6407776653719546,0.571315972952262,0.7694982853317814,0.0,1.0,0.76,shrinkage_min_variance,0.0,0.3102108005478857,7.4129195528672644,0.17469413058815017,0.5016740434102634,2.4178564320487532,-0.11542143707405135,0.2325496518666765,0.4958950999863723,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.5229343975198126,1.1221997432684168,1.9872502608652096,-0.1843709580552595,2.8363165383296387,0.020412135044833607,0.027895204049558718,0.04338840353177768,0.9770762889674305,24.622322481979246,0.02123822388820313,0.0009770762889674304,0.0,0.5800486066635,0.5,0.705689754443428,0.0,1.0,0.6363636363636364,shrinkage_min_variance,0.0,0.45837276849810504,6.696734217191329,0.17999999999999997,0.5239180116954013,2.3519794075720046,-0.0808648781723433,0.2792894529494215,0.42436611514846345,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2021,26,-0.0336886633049025,0.05679467849382435,0.07446022364439486,-0.2586663442706748,-0.13023984005298292,0.000738814518629477,-0.04151941140090673,-0.054243463635006,0.7491615827466751,18.878871885216213,-0.0017844637915723997,0.0007491615827466753,0.0,0.6304652564305541,0.5,1.0,0.0,0.9615384615384616,0.5,shrinkage_min_variance,0.0,0.3278146186088066,7.318859606033137,0.17481663690963398,0.5000582045716785,2.92592917479103,-0.22658576059221633,0.17380466868719038,0.39530801297606905,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2022,26,-0.1358546989655659,-0.3445683907100098,-0.8423694757190634,-0.23705393488251625,-0.5730961565050392,-0.004104955606872856,-0.08470086902554524,-0.08391591623005151,0.6790872777740933,17.11299939990715,-0.007938684259306585,0.0006790872777740935,0.0,0.5,0.5,0.5,0.0,1.0,0.34615384615384615,shrinkage_min_variance,0.0,0.3002158180558577,6.553995299558839,0.18,0.5336317794895751,2.7791957291122817,-0.09848334131274131,0.3670921797890567,0.6270405667172756,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2023,25,1.1107588547034646,2.216817664895792,9.989187501170976,-0.1439232265153747,7.717717852752606,0.03248003223248653,0.06177551873293561,0.057163221451042814,0.654661970031001,16.497481644781224,0.06732899472901305,0.0006546619700310011,0.0,0.5,0.5,0.5,0.0,1.0,0.6,shrinkage_min_variance,0.0,0.3692215310351816,7.583672347732278,0.17028256285354085,0.4849651111063002,1.9086210867538262,-0.2928239434308909,0.14423952224032185,0.5165856767204409,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2024,26,0.4090531473916883,1.2841472867388328,2.3878906420721577,-0.12101674320696842,3.3801368021622156,0.01542100704675208,-0.017673314871082705,-0.00026514577724847207,0.8315402976514196,20.954815500815773,0.01952072292766137,0.0008315402976514195,0.0,0.5839020908379842,0.5,0.65,0.0,1.0,0.6153846153846154,shrinkage_min_variance,0.0,0.30262056509502794,7.227865431709868,0.1761225220941061,0.5106851282035052,2.2999947667942715,-0.21164909262895854,0.17978276378678362,0.42492994860218397,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2025,25,1.205498245146488,2.9021819651234257,4.293162031116532,-0.10788286468096475,11.174140107527109,0.03345465106008613,0.09019189801549282,0.10917532406885332,0.9975587745394379,25.138481118393834,0.04795429920642359,0.000997558774539438,0.0,0.622703021005449,0.571315972952262,0.65,0.0,1.0,0.76,shrinkage_min_variance,0.0,0.29049081582254144,7.4129195528672644,0.17469413058815017,0.5016740434102634,2.4178564320487532,-0.11542143707405135,0.2325496518666765,0.4958950999863723,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,2026,11,0.5452801951878006,1.1707040765431556,2.2335844429253067,-0.17489462920052778,3.1177640941884057,0.02081942229166784,0.027895204049558718,0.04338840353177768,0.9618701272210006,24.239127205969215,0.02249586755143221,0.0009618701272210005,0.0,0.5711432646491417,0.5,0.65,0.0,1.0,0.6363636363636364,shrinkage_min_variance,0.0,0.4481486417124383,6.696734217191329,0.17999999999999997,0.5239180116954013,2.3519794075720046,-0.0808648781723433,0.2792894529494215,0.42436611514846345,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_35pct_max_1p25,0.35,1.25,2021,26,0.017371995562120546,0.24355903384681446,0.34029096106308393,-0.3078143446791616,0.056436601680235454,0.004005475354242353,-0.04151941140090673,-0.054243463635006,0.9369250875999872,23.610512207519676,0.0007357737693038174,0.0009369250875999872,0.0,0.7825217602083309,0.5884516506676122,1.0,0.0,0.7692307692307693,0.5384615384615384,shrinkage_min_variance,0.0,0.4144292138652178,7.318859606033137,0.17481663690963398,0.5000582045716785,2.92592917479103,-0.22658576059221633,0.17380466868719038,0.39530801297606905,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_35pct_max_1p25,0.35,1.25,2022,26,-0.16568210297733255,-0.296798722169232,-0.7004561203377222,-0.26986625193479286,-0.6139415424844079,-0.0044843086364392305,-0.08470086902554524,-0.08391591623005151,0.8449491665717512,21.29271899760813,-0.007781162330463482,0.0008449491665717512,0.0,0.6207775400009379,0.5326991461267394,0.7321355837072259,0.0,1.0,0.34615384615384615,shrinkage_min_variance,0.0,0.3807448253562036,6.553995299558839,0.18,0.5336317794895751,2.7791957291122817,-0.09848334131274131,0.3670921797890567,0.6270405667172756,0.0
20,10,signal_shrinkage_min_variance_blend_0.00,vol_target_35pct_max_1p25,0.35,1.25,2023,25,1.2718481268855344,2.1533273694135078,9.879775760513263,-0.1439232265153747,8.836990093115153,0.03615990028531919,0.06177551873293561,0.057163221451042814,0.6930839519741094,17.465715589747557,0.07281969755834763,0.0006930839519741096,0.0,0.52907856157707,0.5,0.6135849215832853,0.0,1.0,0.6,shrinkage_min_variance,0.0,0.42317276050702457,7.583672347732278,0.17028256285354085,0.4849651111063002,1.9086210867538262,-0.2928239434308909,0.14423952224032185,0.5165856767204409,0.0
