model_horizon_days,rebalance_every_days,base_policy,exposure_policy,target_volatility,leverage_cap,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_realized_return_ic,avg_model_target_ic,avg_turnover,annualized_turnover,return_per_annual_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,min_exposure,max_exposure,leveraged_period_share,deleveraged_period_share,net_hit_rate,risk_anchor,signal_blend,annualized_net_volatility,avg_base_effective_n,avg_base_max_weight,avg_base_top3_weight_share,avg_weighted_score_z,avg_weight_score_correlation,avg_pairwise_correlation,avg_ex_ante_annualized_volatility,optimizer_fallback_rate,pareto_return_sharpe_drawdown
20,10,signal_shrinkage_max_diversification_blend_0.50,vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.49056850503730254,1.1851350790744521,2.5220295022329173,-0.5516833531292201,0.8892211487889454,0.019082495892810452,0.002624454572086001,0.007458261943503612,0.7772137367960267,19.585786167259872,0.02504716945482383,0.0007772137367960268,0.0,0.6121596623653791,0.5,1.0,0.0,0.9568345323741008,0.5611510791366906,shrinkage_max_diversification,0.5,0.4057587231949733,9.182553643573641,0.1443784416457863,0.4013800783408094,2.5331168015491983,0.3257101961136781,0.22467326081983738,0.537659825909811,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.50,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.46126952106239316,1.1953898406388612,2.563022060169627,-0.5086037577873372,0.9069329787674594,0.01784514194996506,0.002624454572086001,0.007458261943503612,0.7208276789921834,18.16485751060302,0.025393511663559444,0.0007208276789921834,0.0,0.5673519331956425,0.5,1.0,0.0,0.9928057553956835,0.5611510791366906,shrinkage_max_diversification,0.5,0.3761932399381814,9.182553643573641,0.1443784416457863,0.4013800783408094,2.5331168015491983,0.3257101961136781,0.22467326081983738,0.537659825909811,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.75,static_1x,,1.0,overall,139,0.8576436927327875,1.2145083990369627,2.930260843230835,-0.7589189414733579,1.130086028776362,0.03374439457094464,0.002624454572086001,0.007458261943503612,1.2446692443242655,31.36566495697149,0.027343392652740918,0.0012446692443242654,0.0,1.0,1.0,1.0,0.0,0.0,0.5611510791366906,shrinkage_max_diversification,0.75,0.7001670337249968,9.465236861249156,0.13880844348116939,0.38088553872200903,2.5550765584489112,0.6467122891488583,0.22467326081983738,0.5610093965315415,0.0,True
20,10,signal_shrinkage_max_diversification_blend_0.75,legacy_risk_scaled,,1.0,overall,139,0.5206115195067917,1.277147085861856,2.63820394320446,-0.5273658795779892,0.9871922694797728,0.019589631428027852,0.002624454572086001,0.007458261943503612,0.6733891098512186,16.969405568250707,0.03067941993683277,0.0006733891098512185,0.0,0.5341726618705037,0.45,1.0,0.0,0.8705035971223022,0.5611510791366906,shrinkage_max_diversification,0.75,0.38653238726467165,9.465236861249156,0.13880844348116939,0.38088553872200903,2.5550765584489112,0.6467122891488583,0.22467326081983738,0.5610093965315415,0.0,True
20,10,signal_shrinkage_max_diversification_blend_0.75,vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.4610466980208632,1.2237070478622578,2.9213678360206097,-0.4799981350054279,0.9605176862106967,0.017628676424873313,0.002624454572086001,0.007458261943503612,0.6519176399788099,16.42832452746601,0.02806413382265814,0.0006519176399788099,0.0,0.5228787989949487,0.5,1.0,0.0,0.9568345323741008,0.5611510791366906,shrinkage_max_diversification,0.75,0.36303022580679956,9.465236861249156,0.13880844348116939,0.38088553872200903,2.5550765584489112,0.6467122891488583,0.22467326081983738,0.5610093965315415,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.75,regime_dd_vol_target_25pct_max_1p25,0.25,1.25,overall,139,0.43758401994047436,1.1952516974606067,2.8186586526728186,-0.48030338050239263,0.9110575475916196,0.01688524153069567,0.002624454572086001,0.007458261943503612,0.6367652972035994,16.046485489530706,0.027269773198995484,0.0006367652972035995,0.0,0.5102357141567372,0.5,1.0,0.0,0.9928057553956835,0.5611510791366906,shrinkage_max_diversification,0.75,0.3559987302068273,9.465236861249156,0.13880844348116939,0.38088553872200903,2.5550765584489112,0.6467122891488583,0.22467326081983738,0.5610093965315415,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.75,vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.4660778492888802,1.195325448507323,2.7125791124722882,-0.5078959705562418,0.9176640026862924,0.018006904841249918,0.002624454572086001,0.007458261943503612,0.6818080243934184,17.18156221471414,0.027126628153156827,0.0006818080243934184,0.0,0.5466649587934916,0.5,1.0,0.0,0.9568345323741008,0.5611510791366906,shrinkage_max_diversification,0.75,0.3796238108760704,9.465236861249156,0.13880844348116939,0.38088553872200903,2.5550765584489112,0.6467122891488583,0.22467326081983738,0.5610093965315415,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.75,regime_dd_vol_target_30pct_max_1p25,0.3,1.25,overall,139,0.4445795635676326,1.1758726908868684,2.642908359094011,-0.5043263858311393,0.8815314368986608,0.01728371531936532,0.002624454572086001,0.007458261943503612,0.6615532491113295,16.671141877605503,0.026667613222393624,0.0006615532491113295,0.0,0.5302058603097469,0.5,1.0,0.0,0.9928057553956835,0.5611510791366906,shrinkage_max_diversification,0.75,0.3704054269000033,9.465236861249156,0.13880844348116939,0.38088553872200903,2.5550765584489112,0.6467122891488583,0.22467326081983738,0.5610093965315415,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.75,vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.4894571898585842,1.1693387150782073,2.5371132022464495,-0.5521491878072821,0.8864582266295402,0.019144298479514245,0.002624454572086001,0.007458261943503612,0.7429880278640767,18.723298302174733,0.026141611481014175,0.0007429880278640767,0.0,0.5960587961425916,0.5,1.0,0.0,0.9568345323741008,0.5611510791366906,shrinkage_max_diversification,0.75,0.4125719224574659,9.465236861249156,0.13880844348116939,0.38088553872200903,2.5550765584489112,0.6467122891488583,0.22467326081983738,0.5610093965315415,0.0,False
20,10,signal_shrinkage_max_diversification_blend_0.75,regime_dd_vol_target_35pct_max_1p25,0.35,1.25,overall,139,0.46092142292142024,1.1685892709530856,2.547846909334254,-0.524779520259697,0.8783144256340732,0.017990000048457366,0.002624454572086001,0.007458261943503612,0.697740501710305,17.583060643099685,0.026213947177751714,0.000697740501710305,0.0,0.5573547492905524,0.5,1.0,0.0,0.9928057553956835,0.5611510791366906,shrinkage_max_diversification,0.75,0.38794468894223294,9.465236861249156,0.13880844348116939,0.38088553872200903,2.5550765584489112,0.6467122891488583,0.22467326081983738,0.5610093965315415,0.0,False
