target_horizon_days,rebalance_every_days,base_policy,exposure_policy,period,num_rebalances,annualized_net_return,net_sharpe,net_sortino,max_drawdown,calmar,avg_net_return,avg_unlevered_excess,unlevered_excess_sharpe,avg_matched_excess,matched_excess_sharpe,avg_spearman_ic,avg_turnover,avg_transaction_cost,avg_financing_cost,avg_exposure,max_exposure,leveraged_period_share,avg_maximum_position_weight,net_hit_rate,static_net_sharpe,static_annualized_net_return,static_max_drawdown,beats_static_sharpe,beats_static_return
1,1,equal_weight,static_1x,2021,252,0.06060865464222798,0.36964585521698745,0.6518903928841538,-0.31165113894613283,0.19447596067570877,0.0007620962275593829,-0.0004594743834106653,-0.2686313918201578,-0.0004594743834106653,-0.2686313918201578,-0.0010570573071113749,1.038888888888889,0.001038888888888889,0.0,1.0,1.0,0.0,0.09999999999999999,0.46825396825396826,0.36964585521698745,0.06060865464222798,-0.31165113894613283,False,False
1,1,equal_weight,static_1x,2022,251,-0.7246889442943275,-1.4587038822628515,-2.620766043332693,-0.7364580035335461,-0.9840193749232811,-0.004111308130331892,-0.003549047095223799,-1.8063247675736565,-0.003549047095223799,-1.8063247675736565,-0.022143246118539805,1.3043824701195221,0.001304382470119522,0.0,1.0,1.0,0.0,0.1,0.42231075697211157,-1.4587038822628515,-0.7246889442943275,-0.7364580035335461,False,False
1,1,equal_weight,static_1x,2023,250,0.6273270770049721,1.196324555068585,2.3633002836569137,-0.4584182225848704,1.368460166063382,0.0024582359327445973,0.0010964816390813964,0.663727439443713,0.0010964816390813964,0.663727439443713,0.007101090642823676,1.1512,0.0011512,0.0,1.0,1.0,0.0,0.1,0.46,1.196324555068585,0.6273270770049721,-0.4584182225848704,False,False
1,1,equal_weight,static_1x,2024,252,0.6961168944097338,1.2562650732806255,2.3626813512939515,-0.246374514979248,2.825441967763457,0.002649473872583487,0.0013872255054248345,0.7803383641935425,0.0013872255054248345,0.7803383641935425,0.0023534582106021834,1.2682539682539684,0.0012682539682539685,0.0,1.0,1.0,0.0,0.09999999999999999,0.5119047619047619,1.2562650732806255,0.6961168944097338,-0.246374514979248,False,False
1,1,equal_weight,static_1x,2025,250,0.26044757646009775,0.693743170049452,1.0164229367501183,-0.4241463317233226,0.6140512294468972,0.0015114210472113002,0.00011291490922894577,0.07195257030526829,0.00011291490922894577,0.07195257030526829,0.015993381457416786,1.368,0.001368,0.0,1.0,1.0,0.0,0.1,0.552,0.693743170049452,0.26044757646009775,-0.4241463317233226,False,False
1,1,equal_weight,static_1x,2026,112,2.122275163505535,2.4759916541806497,5.84591549589248,-0.17981840687412431,11.80232435821301,0.005026147006365486,0.003289171760010235,2.120368671046022,0.003289171760010235,2.120368671046022,0.004569361043510731,1.4339285714285717,0.0014339285714285717,0.0,1.0,1.0,0.0,0.1,0.5,2.4759916541806497,2.122275163505535,-0.17981840687412431,False,False
1,1,equal_weight,legacy_risk_scaled,2021,252,-0.10464850054353192,-0.23576950626275678,-0.3387845032687117,-0.2780658395517819,-0.37634432446724225,-0.00027156585418961474,-0.001493136465159663,-1.6592332716816003,-0.0008043129787697962,-0.8396508655222237,-0.0010570573071113749,0.556984126984127,0.000556984126984127,0.0,0.5351190476190476,1.0,0.0,0.05351190476190476,0.46825396825396826,0.36964585521698745,0.06060865464222798,-0.31165113894613283,False,False
1,1,equal_weight,legacy_risk_scaled,2022,251,-0.40401014062955276,-1.458703882262851,-2.6207660433326927,-0.41619751665241955,-0.9707173264249799,-0.001850088658649351,-0.0012878276235412582,-1.8827270003663779,-0.001597071192850709,-1.8063247675736558,-0.022143246118539805,0.5869721115537849,0.0005869721115537849,0.0,0.45000000000000007,0.45,0.0,0.045,0.42231075697211157,-1.4587038822628515,-0.7246889442943275,-0.7364580035335461,True,True
1,1,equal_weight,legacy_risk_scaled,2023,250,0.4163463360927073,1.4323249615848694,2.8926480743069805,-0.2334054056214877,1.7837904609968371,0.0015225538768803362,0.00016079958321713506,0.2068466156444709,0.0007667929527582967,0.8984519509340754,0.007101090642823676,0.55596,0.00055596,0.0,0.48840000000000006,0.75,0.0,0.04884,0.46,1.196324555068585,0.6273270770049721,-0.4584182225848704,True,False
1,1,equal_weight,legacy_risk_scaled,2024,252,0.5369022385582867,1.3177280936868478,2.409296150386204,-0.1898735255903703,2.8276835166403864,0.0019868220015927976,0.0007245736344341449,0.5717820022964885,0.0011715766679607027,0.9042923969334232,0.0023534582106021834,0.8080952380952382,0.0008080952380952382,0.0,0.6331349206349207,1.0,0.0,0.06331349206349206,0.5119047619047619,1.2562650732806255,0.6961168944097338,-0.246374514979248,True,False
1,1,equal_weight,legacy_risk_scaled,2025,250,0.3599157250728888,0.9538215372330746,1.3524173953577705,-0.29694848324829404,1.212047696407813,0.001543478863161732,0.0001449727251793781,0.13280963749419883,0.0004631369811967975,0.4072718625333769,0.015993381457416786,0.8171200000000001,0.0008171200000000001,0.0,0.5886,1.0,0.0,0.058859999999999996,0.552,0.693743170049452,0.26044757646009775,-0.4241463317233226,True,True
1,1,equal_weight,legacy_risk_scaled,2026,112,0.7220734494188512,2.4759916541806497,5.84591549589248,-0.08352447119227924,8.645052630822255,0.0022617661528644686,0.0005247909065092169,0.887017693453137,0.0014801272920046057,2.1203686710460223,0.004569361043510731,0.6452678571428573,0.0006452678571428572,0.0,0.4500000000000001,0.45,0.0,0.045,0.5,2.4759916541806497,2.122275163505535,-0.17981840687412431,False,False
1,1,equal_weight,vol_target_max_1p25,2021,252,0.1379473946503369,0.6017757527680423,1.0868345685932264,-0.16015156963341115,0.8613552459466999,0.0006654097971626942,-0.0005561608138073541,-0.6644517389140876,-7.942075986174627e-05,-0.0871525713794349,-0.0010570573071113749,0.5537776766436198,0.0005537776766436197,0.0,0.528305931264674,1.0,0.0,0.05283059312646739,0.46825396825396826,0.36964585521698745,0.06060865464222798,-0.31165113894613283,True,True
1,1,equal_weight,vol_target_max_1p25,2022,251,-0.4412571778511791,-1.4603667693923794,-2.624849803194015,-0.4538806241896337,-0.9721877390977138,-0.002058314207140898,-0.0014960531720328055,-1.9684835738091249,-0.0017735239191674832,-1.805098831440746,-0.022143246118539805,0.6527185890873429,0.000652718589087343,0.0,0.5003045729369147,0.5217424311701371,0.0,0.05003045729369147,0.42231075697211157,-1.4587038822628515,-0.7246889442943275,-0.7364580035335461,False,True
1,1,equal_weight,vol_target_max_1p25,2023,250,0.3236191450156858,1.1945671820504884,2.371836990474098,-0.2564275788577457,1.2620294059525279,0.0012497173690356898,-0.00011203692462751191,-0.1513555743957865,0.0005554815623841845,0.6619546083781277,0.007101090642823676,0.58999450132377,0.00058999450132377,0.0,0.5110022957972695,0.6710551965821826,0.0,0.05110022957972695,0.46,1.196324555068585,0.6273270770049721,-0.4584182225848704,False,False
1,1,equal_weight,vol_target_max_1p25,2024,252,0.371134235436835,1.2917646939139205,2.412582666281105,-0.13007344919562513,2.853266656123375,0.0013996147843826328,0.00013736641722397977,0.16385364553913156,0.0007475347338118499,0.8179164410166706,0.0023534582106021834,0.6554903064781091,0.0006554903064781093,0.0,0.5149978164356315,0.6923593528331506,0.0,0.05149978164356314,0.5119047619047619,1.2562650732806255,0.6961168944097338,-0.246374514979248,True,False
1,1,equal_weight,vol_target_max_1p25,2025,250,0.22815457935932137,0.8503047495078779,1.3018154572727887,-0.2375543072813322,0.9604312461029012,0.0009830914904889524,-0.0004154146474934019,-0.5775926320993339,0.0001769693567085974,0.21047823906521235,0.015993381457416786,0.7853680398608538,0.0007853680398608539,0.0,0.5713929663333726,0.9053384156547666,0.0,0.05713929663333725,0.552,0.693743170049452,0.26044757646009775,-0.4241463317233226,True,False
1,1,equal_weight,vol_target_max_1p25,2026,112,0.7935286527274232,2.357148763367665,5.149460419798073,-0.10119274764961106,7.841754188502591,0.0024541093335238217,0.0007171340871685697,1.0577768619200931,0.0016140252347681529,2.031859162101942,0.004569361043510731,0.7316967271151152,0.0007316967271151152,0.0,0.5089006925726591,0.6018473075383228,0.0,0.05089006925726591,0.5,2.4759916541806497,2.122275163505535,-0.17981840687412431,False,False
1,1,equal_weight,vol_target_max_1p50,2021,252,0.1379473946503369,0.6017757527680423,1.0868345685932264,-0.16015156963341115,0.8613552459466999,0.0006654097971626942,-0.0005561608138073541,-0.6644517389140876,-7.942075986174627e-05,-0.0871525713794349,-0.0010570573071113749,0.5537776766436198,0.0005537776766436197,0.0,0.528305931264674,1.0,0.0,0.05283059312646739,0.46825396825396826,0.36964585521698745,0.06060865464222798,-0.31165113894613283,True,True
1,1,equal_weight,vol_target_max_1p50,2022,251,-0.4412571778511791,-1.4603667693923794,-2.624849803194015,-0.4538806241896337,-0.9721877390977138,-0.002058314207140898,-0.0014960531720328055,-1.9684835738091249,-0.0017735239191674832,-1.805098831440746,-0.022143246118539805,0.6527185890873429,0.000652718589087343,0.0,0.5003045729369147,0.5217424311701371,0.0,0.05003045729369147,0.42231075697211157,-1.4587038822628515,-0.7246889442943275,-0.7364580035335461,False,True
1,1,equal_weight,vol_target_max_1p50,2023,250,0.3236191450156858,1.1945671820504884,2.371836990474098,-0.2564275788577457,1.2620294059525279,0.0012497173690356898,-0.00011203692462751191,-0.1513555743957865,0.0005554815623841845,0.6619546083781277,0.007101090642823676,0.58999450132377,0.00058999450132377,0.0,0.5110022957972695,0.6710551965821826,0.0,0.05110022957972695,0.46,1.196324555068585,0.6273270770049721,-0.4584182225848704,False,False
1,1,equal_weight,vol_target_max_1p50,2024,252,0.371134235436835,1.2917646939139205,2.412582666281105,-0.13007344919562513,2.853266656123375,0.0013996147843826328,0.00013736641722397977,0.16385364553913156,0.0007475347338118499,0.8179164410166706,0.0023534582106021834,0.6554903064781091,0.0006554903064781093,0.0,0.5149978164356315,0.6923593528331506,0.0,0.05149978164356314,0.5119047619047619,1.2562650732806255,0.6961168944097338,-0.246374514979248,True,False
1,1,equal_weight,vol_target_max_1p50,2025,250,0.22815457935932137,0.8503047495078779,1.3018154572727887,-0.2375543072813322,0.9604312461029012,0.0009830914904889524,-0.0004154146474934019,-0.5775926320993339,0.0001769693567085974,0.21047823906521235,0.015993381457416786,0.7853680398608538,0.0007853680398608539,0.0,0.5713929663333726,0.9053384156547666,0.0,0.05713929663333725,0.552,0.693743170049452,0.26044757646009775,-0.4241463317233226,True,False
1,1,equal_weight,vol_target_max_1p50,2026,112,0.7935286527274232,2.357148763367665,5.149460419798073,-0.10119274764961106,7.841754188502591,0.0024541093335238217,0.0007171340871685697,1.0577768619200931,0.0016140252347681529,2.031859162101942,0.004569361043510731,0.7316967271151152,0.0007316967271151152,0.0,0.5089006925726591,0.6018473075383228,0.0,0.05089006925726591,0.5,2.4759916541806497,2.122275163505535,-0.17981840687412431,False,False
1,1,equal_weight,regime_dd_vol_target_max_1p25,2021,252,0.08685185138924845,0.4426701853728775,0.7846756200451361,-0.16015156963341215,0.5423103350660429,0.00047329219579636864,-0.00074827841517368,-0.9297676831508018,-0.00018335568207977022,-0.20666507066687814,-0.0010570573071113749,0.5426953280971866,0.0005426953280971865,0.0,0.5195976464771598,0.65,0.0,0.051959764647715984,0.46825396825396826,0.36964585521698745,0.06060865464222798,-0.31165113894613283,True,True
1,1,equal_weight,regime_dd_vol_target_max_1p25,2022,251,-0.44087084488176564,-1.4587038822628515,-2.620766043332693,-0.4535045184290386,-0.9721421219990561,-0.002055654065165946,-0.001493393030057853,-1.964815895693496,-0.0017745235476118995,-1.8063247675736565,-0.022143246118539805,0.6521912350597611,0.000652191235059761,0.0,0.5,0.5,0.0,0.05,0.42231075697211157,-1.4587038822628515,-0.7246889442943275,-0.7364580035335461,False,True
1,1,equal_weight,regime_dd_vol_target_max_1p25,2023,250,0.31837495083082556,1.196324555068585,2.3633002836569137,-0.2564767174583771,1.2413405551421788,0.0012291179663722986,-0.0001326363272909028,-0.18241655675577487,0.0005482408195406982,0.663727439443713,0.007101090642823676,0.5756,0.0005756,0.0,0.5,0.5,0.0,0.05,0.46,1.196324555068585,0.6273270770049721,-0.4584182225848704,False,False
1,1,equal_weight,regime_dd_vol_target_max_1p25,2024,252,0.34816241537776005,1.2562650732806255,2.3626813512939515,-0.13007344919562513,2.6766601295713937,0.0013247369362917435,6.248856913309062e-05,0.07686743589904599,0.0006936127527124173,0.7803383641935425,0.0023534582106021834,0.6341269841269842,0.0006341269841269843,0.0,0.5,0.5,0.0,0.049999999999999996,0.5119047619047619,1.2562650732806255,0.6961168944097338,-0.246374514979248,False,False
1,1,equal_weight,regime_dd_vol_target_max_1p25,2025,250,0.21098944863296243,0.8108329723182837,1.2260745070872934,-0.2375543072813322,0.8881735340756866,0.0009215640504820007,-0.0004769420875003537,-0.6812793033177169,0.00013669902228862619,0.165944383345728,0.015993381457416786,0.7547701344249208,0.0007547701344249208,0.0,0.5511457895355277,0.65,0.0,0.05511457895355277,0.552,0.693743170049452,0.26044757646009775,-0.4241463317233226,True,False
1,1,equal_weight,regime_dd_vol_target_max_1p25,2026,112,0.7935286527274232,2.357148763367665,5.149460419798073,-0.10119274764961106,7.841754188502591,0.0024541093335238217,0.0007171340871685697,1.0577768619200931,0.0016140252347681529,2.031859162101942,0.004569361043510731,0.7316967271151152,0.0007316967271151152,0.0,0.5089006925726591,0.6018473075383228,0.0,0.05089006925726591,0.5,2.4759916541806497,2.122275163505535,-0.17981840687412431,False,False
1,1,equal_weight,regime_dd_vol_target_max_1p50,2021,252,0.08685185138924845,0.4426701853728775,0.7846756200451361,-0.16015156963341215,0.5423103350660429,0.00047329219579636864,-0.00074827841517368,-0.9297676831508018,-0.00018335568207977022,-0.20666507066687814,-0.0010570573071113749,0.5426953280971866,0.0005426953280971865,0.0,0.5195976464771598,0.65,0.0,0.051959764647715984,0.46825396825396826,0.36964585521698745,0.06060865464222798,-0.31165113894613283,True,True
1,1,equal_weight,regime_dd_vol_target_max_1p50,2022,251,-0.44087084488176564,-1.4587038822628515,-2.620766043332693,-0.4535045184290386,-0.9721421219990561,-0.002055654065165946,-0.001493393030057853,-1.964815895693496,-0.0017745235476118995,-1.8063247675736565,-0.022143246118539805,0.6521912350597611,0.000652191235059761,0.0,0.5,0.5,0.0,0.05,0.42231075697211157,-1.4587038822628515,-0.7246889442943275,-0.7364580035335461,False,True
1,1,equal_weight,regime_dd_vol_target_max_1p50,2023,250,0.31837495083082556,1.196324555068585,2.3633002836569137,-0.2564767174583771,1.2413405551421788,0.0012291179663722986,-0.0001326363272909028,-0.18241655675577487,0.0005482408195406982,0.663727439443713,0.007101090642823676,0.5756,0.0005756,0.0,0.5,0.5,0.0,0.05,0.46,1.196324555068585,0.6273270770049721,-0.4584182225848704,False,False
1,1,equal_weight,regime_dd_vol_target_max_1p50,2024,252,0.34816241537776005,1.2562650732806255,2.3626813512939515,-0.13007344919562513,2.6766601295713937,0.0013247369362917435,6.248856913309062e-05,0.07686743589904599,0.0006936127527124173,0.7803383641935425,0.0023534582106021834,0.6341269841269842,0.0006341269841269843,0.0,0.5,0.5,0.0,0.049999999999999996,0.5119047619047619,1.2562650732806255,0.6961168944097338,-0.246374514979248,False,False
1,1,equal_weight,regime_dd_vol_target_max_1p50,2025,250,0.21098944863296243,0.8108329723182837,1.2260745070872934,-0.2375543072813322,0.8881735340756866,0.0009215640504820007,-0.0004769420875003537,-0.6812793033177169,0.00013669902228862619,0.165944383345728,0.015993381457416786,0.7547701344249208,0.0007547701344249208,0.0,0.5511457895355277,0.65,0.0,0.05511457895355277,0.552,0.693743170049452,0.26044757646009775,-0.4241463317233226,True,False
1,1,equal_weight,regime_dd_vol_target_max_1p50,2026,112,0.7935286527274232,2.357148763367665,5.149460419798073,-0.10119274764961106,7.841754188502591,0.0024541093335238217,0.0007171340871685697,1.0577768619200931,0.0016140252347681529,2.031859162101942,0.004569361043510731,0.7316967271151152,0.0007316967271151152,0.0,0.5089006925726591,0.6018473075383228,0.0,0.05089006925726591,0.5,2.4759916541806497,2.122275163505535,-0.17981840687412431,False,False
1,1,buffer_inverse_volatility,static_1x,2021,252,0.01176137124171417,0.26339820012819337,0.470953151749308,-0.30059815597861117,0.03912655819003441,0.0005065344212629223,-0.0007150361897071257,-0.45514620947279816,-0.0007150361897071257,-0.45514620947279816,-0.0010570573071113749,0.9405488328076878,0.0009405488328076879,0.0,1.0,1.0,0.0,0.1463521253746991,0.4880952380952381,0.26339820012819337,0.01176137124171417,-0.30059815597861117,False,False
